Country Degree Closeness Betweenness
DZA 0.017543859649122806 0.023391812865497075 0.0
QAT 0.017543859649122806 0.10505796655381142 0.0
EGY 0.03508771929824561 0.21386800334168754 0.05451127819548872
NGA 0.07017543859649122 0.17273954116059378 0.05451127819548872
BEL 0.017543859649122806 0.16789637645515657 0.0
ISR 0.05263157894736842 0.2064932446057673 0.009398496240601503
SWE 0.017543859649122806 0.023391812865497075 0.0
DEU 0.05263157894736842 0.22178904050249076 0.0
IDN 0.017543859649122806 0.1996101364522417 0.0
GBR 0.08771929824561403 0.23953216374269007 0.011111111111111112
CAN 0.0 0.0 0.0
COG 0.03508771929824561 0.03508771929824561 0.0
PAK 0.017543859649122806 0.017543859649122806 0.0
NER 0.05263157894736842 0.13507452842632897 0.0
CMR 0.05263157894736842 0.13507452842632897 0.0
JOR 0.017543859649122806 0.18146376041112883 0.0
MUS 0.017543859649122806 0.1996101364522417 0.0
LBY 0.03508771929824561 0.1618460565828987 0.03759398496240601
MDG 0.017543859649122806 0.1996101364522417 0.0
CAF 0.03508771929824561 0.03508771929824561 0.0
USA 0.10526315789473684 0.22740395292027535 0.0945906432748538
TCD 0.05263157894736842 0.13507452842632897 0.0
SAU 0.0 0.0 0.0
LBN 0.017543859649122806 0.18146376041112883 0.0
FRA 0.2807017543859649 0.3044900386559619 0.21879699248120302
AFG 0.017543859649122806 0.017543859649122806 0.0
TUN 0.03508771929824561 0.03508771929824561 0.0006265664160401002
ESP 0.0 0.0 0.0
IRQ 0.017543859649122806 0.1996101364522417 0.0
HRV 0.0 0.0 0.0
CHL 0.0 0.0 0.0
DNK 0.05263157894736842 0.2064932446057673 0.009398496240601503
UKR 0.10526315789473684 0.24609468877673635 0.024310776942355887
AUS 0.0 0.0 0.0
GRC 0.05263157894736842 0.23638042474607568 0.03320802005012532
IRN 0.017543859649122806 0.017543859649122806 0.0
RUS 0.08771929824561403 0.24276908487434803 0.021282372598162076
VEN 0.0 0.0 0.0
GIN 0.017543859649122806 0.017543859649122806 0.0
BLR 0.05263157894736842 0.1871345029239766 0.00020885547201336674
MCO 0.0 0.0 0.0
MAR 0.03508771929824561 0.20414673046251994 0.0
YEM 0.017543859649122806 0.1996101364522417 0.0
ITA 0.03508771929824561 0.12832080200501253 0.019423558897243107
JPN 0.017543859649122806 0.18146376041112883 0.0
ZAF 0.0 0.0 0.0
GHA 0.017543859649122806 0.017543859649122806 0.0
TUR 0.017543859649122806 0.18146376041112883 0.0
PHL 0.017543859649122806 0.1996101364522417 0.0
PSE 0.03508771929824561 0.15354625880941672 0.0
SYR 0.12280701754385964 0.26418988648090813 0.09022556390977442
CUB 0.017543859649122806 0.16331738437001594 0.0
ARG 0.017543859649122806 0.017543859649122806 0.0
IND 0.0 0.0 0.0
SSD 0.017543859649122806 0.017543859649122806 0.0
SDN 0.017543859649122806 0.017543859649122806 0.0
NOR 0.0 0.0 0.0
COD 0.03508771929824561 0.03508771929824561 0.0
