Country Degree Closeness Betweenness
AGO 0.013888888888888888 0.2704326923076923 0.0
DZA 0.0 0.0 0.0
EGY 0.0 0.0 0.0
NGA 0.0 0.0 0.0
USA 0.16666666666666666 0.33482142857142855 0.04355764214919146
DOM 0.013888888888888888 0.2704326923076923 0.0
ISR 0.013888888888888888 0.19263698630136988 0.0
ZAF 0.0 0.0 0.0
TWN 0.027777777777777776 0.20089285714285715 0.017214397496087636
UKR 0.08333333333333333 0.29605263157894735 0.03442879499217527
LKA 0.0 0.0 0.0
IDN 0.013888888888888888 0.15538674033149172 0.0
GBR 0.06944444444444445 0.29605263157894735 0.05033907146583204
CAN 0.0 0.0 0.0
COG 0.0 0.0 0.0
ETH 0.013888888888888888 0.2704326923076923 0.0
PAK 0.013888888888888888 0.2704326923076923 0.0
COL 0.0 0.0 0.0
YEM 0.0 0.0 0.0
JOR 0.013888888888888888 0.013888888888888888 0.0
KOR 0.027777777777777776 0.2757352941176471 0.0
BEL 0.013888888888888888 0.2704326923076923 0.0
LBY 0.013888888888888888 0.013888888888888888 0.0
MYS 0.05555555555555555 0.28125 0.0004564423578508085
ESP 0.0 0.0 0.0
SOM 0.0 0.0 0.0
POL 0.013888888888888888 0.2197265625 0.0
PRK 0.013888888888888888 0.2704326923076923 0.0
PSE 0.027777777777777776 0.2757352941176471 0.017214397496087636
TZA 0.013888888888888888 0.2704326923076923 0.0
ECU 0.013888888888888888 0.2704326923076923 0.0
KHM 0.013888888888888888 0.15285326086956522 0.0
GEO 0.0 0.0 0.0
SAU 0.0 0.0 0.0
FRA 0.041666666666666664 0.28125 0.0
AFG 0.0 0.0 0.0
CHE 0.027777777777777776 0.2052919708029197 0.017214397496087636
NPL 0.013888888888888888 0.2704326923076923 0.0
IRQ 0.0 0.0 0.0
HRV 0.0 0.0 0.0
CHL 0.013888888888888888 0.1953125 0.0
CHN 0.4583333333333333 0.46875 0.33118153364632236
DEU 0.05555555555555555 0.28409090909090906 0.00013041210224308815
AUS 0.041666666666666664 0.28409090909090906 0.0005216484089723526
JAM 0.013888888888888888 0.2704326923076923 0.0
IRL 0.013888888888888888 0.20233812949640287 0.0
GRC 0.0 0.0 0.0
IRN 0.027777777777777776 0.2757352941176471 0.0
RUS 0.05555555555555555 0.2869897959183674 0.0002608242044861763
VEN 0.013888888888888888 0.2704326923076923 0.0
GIN 0.013888888888888888 0.013888888888888888 0.0
FIN 0.0 0.0 0.0
THA 0.013888888888888888 0.2704326923076923 0.0
NZL 0.027777777777777776 0.2052919708029197 0.017214397496087636
RWA 0.0 0.0 0.0
ITA 0.0 0.0 0.0
DNK 0.013888888888888888 0.2704326923076923 0.0
JPN 0.041666666666666664 0.28125 0.017214397496087636
SLB 0.013888888888888888 0.15538674033149172 0.0
MDV 0.013888888888888888 0.19263698630136988 0.0
TUR 0.013888888888888888 0.2704326923076923 0.0
PHL 0.041666666666666664 0.2869897959183674 0.033646322378716745
MMR 0.0 0.0 0.0
SYR 0.013888888888888888 0.2704326923076923 0.0
BRA 0.013888888888888888 0.2704326923076923 0.0
CUB 0.027777777777777776 0.2757352941176471 0.0
ARG 0.0 0.0 0.0
IND 0.041666666666666664 0.2784653465346535 0.0
SSD 0.013888888888888888 0.19263698630136988 0.0
SDN 0.027777777777777776 0.2757352941176471 0.017214397496087636
MEX 0.0 0.0 0.0
PNG 0.013888888888888888 0.013888888888888888 0.0
KEN 0.027777777777777776 0.2757352941176471 0.017214397496087636
