Country Degree Closeness Betweenness
DZA 0.02857142857142857 0.1880597014925373 0.0025620296427749842
QAT 0.014285714285714285 0.014285714285714285 0.0
EGY 0.014285714285714285 0.21 0.0
BGD 0.0 0.0 0.0
NGA 0.0 0.0 0.0
USA 0.2714285714285714 0.3189873417721519 0.17373130894870029
ARM 0.014285714285714285 0.15460122699386503 0.0
IRN 0.02857142857142857 0.21176470588235294 0.0
ISR 0.02857142857142857 0.21176470588235294 0.0
DEU 0.02857142857142857 0.196875 0.0029231982648131715
TUN 0.07142857142857142 0.23119266055045873 0.03150448585231194
BRA 0.0 0.0 0.0
GBR 0.0 0.0 0.0
CAN 0.07142857142857142 0.2290909090909091 0.05418909592822636
COG 0.02857142857142857 0.1894736842105263 0.016977225672877846
ETH 0.02857142857142857 0.02857142857142857 0.0
PAK 0.0 0.0 0.0
COL 0.0 0.0 0.0
YEM 0.0 0.0 0.0
JOR 0.05714285714285714 0.21724137931034482 0.015249268789641461
KOR 0.014285714285714285 0.15849056603773584 0.0
BEL 0.14285714285714285 0.2680851063829787 0.08698412698412697
LBY 0.04285714285714286 0.18129496402877698 0.016977225672877846
MYS 0.014285714285714285 0.21 0.0
RWA 0.02857142857142857 0.21538461538461537 0.0
PRK 0.02857142857142857 0.2135593220338983 0.016977225672877846
CAF 0.05714285714285714 0.22300884955752212 0.03354037267080745
CMR 0.02857142857142857 0.17027027027027025 0.0
POL 0.02857142857142857 0.22702702702702704 0.0
TCD 0.014285714285714285 0.1636363636363636 0.0
ROU 0.0 0.0 0.0
LBN 0.014285714285714285 0.13999999999999999 0.0
FRA 0.09999999999999999 0.29302325581395344 0.06980446284794112
AFG 0.014285714285714285 0.21 0.0
CHE 0.07142857142857142 0.2571428571428571 0.006266719248085707
AUT 0.014285714285714285 0.1984251968503937 0.0
ESP 0.0 0.0 0.0
MRT 0.0 0.0 0.0
IRQ 0.04285714285714286 0.2290909090909091 0.0009868875086266392
MLI 0.02857142857142857 0.19534883720930232 0.006019586578592788
CHL 0.0 0.0 0.0
CHN 0.05714285714285714 0.24705882352941175 0.0025958789312826584
UKR 0.11428571428571428 0.29302325581395344 0.06485786585165466
AUS 0.014285714285714285 0.1326315789473684 0.0
GRC 0.0 0.0 0.0
MLT 0.0 0.0 0.0
RUS 0.11428571428571428 0.2896551724137931 0.042621512373065155
VEN 0.0 0.0 0.0
GIN 0.014285714285714285 0.014285714285714285 0.0
FIN 0.0 0.0 0.0
VAT 0.04285714285714286 0.22499999999999998 0.006103716849058464
ESH 0.014285714285714285 0.014285714285714285 0.0
NPL 0.0 0.0 0.0
MAR 0.014285714285714285 0.014285714285714285 0.0
BDI 0.0 0.0 0.0
PHL 0.014285714285714285 0.21 0.0
ZAF 0.014285714285714285 0.1636363636363636 0.0
TUR 0.04285714285714286 0.2065573770491803 0.017080745341614908
JPN 0.02857142857142857 0.21176470588235294 0.0
ITA 0.05714285714285714 0.17872340425531913 0.003845016267376515
SYR 0.08571428571428572 0.27999999999999997 0.03625587433040849
ARE 0.014285714285714285 0.014285714285714285 0.0
CUB 0.014285714285714285 0.21 0.0
HUN 0.0 0.0 0.0
IND 0.02857142857142857 0.16912751677852347 0.016977225672877846
SSD 0.02857142857142857 0.02857142857142857 0.0
SDN 0.02857142857142857 0.02857142857142857 0.0
PSE 0.05714285714285714 0.24466019417475726 0.002919254658385093
MEX 0.0 0.0 0.0
PNG 0.014285714285714285 0.014285714285714285 0.0
COD 0.014285714285714285 0.14482758620689656 0.0
