Country Degree Closeness Betweenness
DZA 0.18681318681318682 0.46590343454454947 0.006733129634262374
QAT 0.1098901098901099 0.42448979591836733 0.00114501147516696
EGY 0.13186813186813187 0.43840749414519903 0.0016525904189804983
BGD 0.03296703296703297 0.388704318936877 0.00021407163135226
NER 0.049450549450549455 0.3875776397515528 0.00026428905425773347
LIE 0.0 0.0 0.0
SOM 0.07142857142857144 0.4152617568766637 0.0011171910125328045
NAM 0.0 0.0 0.0
BGR 0.02197802197802198 0.3724631914046955 2.3402492514871846e-05
BOL 0.02197802197802198 0.3724631914046955 0.0004125629626760879
GHA 0.01098901098901099 0.28032345013477084 4.047517859672555e-05
PAK 0.09340659340659341 0.42448979591836733 0.0012842653773855923
PAN 0.016483516483516484 0.3518796992481203 0.009410479023738691
JOR 0.09890109890109891 0.42857142857142855 0.0009080278280788471
LBR 0.04395604395604396 0.37142857142857144 0.0010113627263754737
LBY 0.17582417582417584 0.44423350735643086 0.006357000494763647
MYS 0.09890109890109891 0.42448979591836733 0.014017745305083493
PRK 0.07142857142857144 0.4152617568766637 0.0001934328877654354
TZA 0.01098901098901099 0.2826940501359106 0.0
PRT 0.027472527472527476 0.3482142857142857 4.8232065110214585e-05
THA 0.05494505494505495 0.3944374209860935 0.0007114004754560803
PRY 0.0 0.0 0.0
HKG 0.038461538461538464 0.370399683419074 0.0012366227728525731
SAU 0.13186813186813187 0.43133640552995384 0.0030110312842448806
LBN 0.07142857142857144 0.4178571428571428 7.034576879904738e-05
SVN 0.0 0.0 0.0
BFA 0.049450549450549455 0.4015444015444015 0.005953304843841243
CHE 0.14835164835164835 0.44571428571428573 0.012633504171138767
MRT 0.005494505494505495 0.2785714285714286 0.0
HRV 0.016483516483516484 0.3393763596809282 7.172029563434065e-05
CHL 0.038461538461538464 0.3831354891526811 0.002545158268599057
CHN 0.22527472527472528 0.4809866392600205 0.02796056152485398
LAO 0.0 0.0 0.0
DJI 0.038461538461538464 0.3756019261637239 0.0009258232579285963
GIN 0.06593406593406594 0.4089121887287025 0.033284232444353794
FIN 0.027472527472527476 0.3853437628653767 2.1875870336801672e-05
URY 0.01098901098901099 0.35657142857142854 0.0
VAT 0.18131868131868134 0.45792563600782776 0.017536155897064587
SYC 0.005494505494505495 0.31024196221412 0.0
NPL 0.06043956043956045 0.4101665205959684 0.0004301217679238977
MAR 0.11538461538461539 0.43413729128014833 0.002721692206832099
YEM 0.13186813186813187 0.4398496240601504 0.004772726118455834
PHL 0.07142857142857144 0.4126984126984127 0.009962926212365214
ZAF 0.07142857142857144 0.3956043956043956 0.010067235519978238
NIC 0.005494505494505495 0.2499332443257677 0.0
GAB 0.005494505494505495 0.3613899613899614 0.0
SYR 0.2527472527472528 0.482723053120165 0.02378861523705267
MAC 0.01098901098901099 0.31024196221412 0.0
KIR 0.005494505494505495 0.007326007326007326 0.0
KAZ 0.027472527472527476 0.3875776397515528 6.750162972022731e-05
DMA 0.016483516483516484 0.37454981992797115 0.0
BEN 0.016483516483516484 0.3419802703690171 2.9567317350024257e-05
NGA 0.09340659340659341 0.42448979591836733 0.004337099012443368
BEL 0.38461538461538464 0.5370051635111875 0.08692373935179074
DEU 0.2527472527472528 0.4880083420229405 0.031582084173279006
LKA 0.01098901098901099 0.31388329979879276 5.059397324590694e-06
GBR 0.26373626373626374 0.4844720496894409 0.03157017132256897
MWI 0.005494505494505495 0.005494505494505495 0.0
CRI 0.01098901098901099 0.3518796992481203 0.0
CMR 0.049450549450549455 0.39212400502723077 0.0003271502282688647
LSO 0.005494505494505495 0.2712257316719791 0.0
UGA 0.03296703296703297 0.37350359138068634 0.000541354328696591
TKM 0.0 0.0 0.0
CPV 0.0 0.0 0.0
TCD 0.06043956043956045 0.3979591836734694 0.0004955197345920872
GEO 0.027472527472527476 0.3898375676801332 0.0007889268724805136
ROU 0.049450549450549455 0.4101665205959684 0.00037457786380134736
MNG 0.005494505494505495 0.31388329979879276 0.0
MHL 0.005494505494505495 0.2869405272838749 0.0
AFG 0.09340659340659341 0.4299494717501148 0.0007765964968073835
BDI 0.03296703296703297 0.4015444015444015 0.0015287672551592083
BLR 0.038461538461538464 0.3979591836734694 0.00019334608130602512
GRD 0.027472527472527476 0.3095238095238095 0.00031307221783063327
GRC 0.1263736263736264 0.4413012729844413 0.001620016116079332
AND 0.01098901098901099 0.36634050880626223 0.0
RWA 0.07692307692307693 0.4101665205959684 0.004779006915305896
TJK 0.0 0.0 0.0
HTI 0.016483516483516484 0.370399683419074 1.2884598519957636e-05
PSE 0.19780219780219782 0.4610837438423645 0.012139251374708615
LCA 0.0 0.0 0.0
IND 0.09890109890109891 0.43413729128014833 0.0016571771298157054
SSD 0.038461538461538464 0.3653395784543325 0.0019943838204699695
VNM 0.04395604395604396 0.3979591836734694 0.00022812225410468262
NOR 0.049450549450549455 0.35848333971658364 0.0007457345032496005
CZE 0.03296703296703297 0.34285714285714286 0.00020445098088784405
FJI 0.01098901098901099 0.31314821010371363 2.80920382917833e-05
HND 0.0 0.0 0.0
MUS 0.005494505494505495 0.3613899613899614 0.0
DOM 0.01098901098901099 0.36634050880626223 0.0
LUX 0.027472527472527476 0.3842364532019704 2.6230478212243223e-05
ISR 0.22527472527472528 0.4691729323308271 0.01755367733185605
FSM 0.005494505494505495 0.27915299731583654 0.0
PER 0.02197802197802198 0.34551495016611294 0.00022327862489894152
IDN 0.06593406593406594 0.4126984126984127 0.0022602584698959817
VUT 0.005494505494505495 0.007326007326007326 0.0
MKD 0.02197802197802198 0.3464100666173205 0.0003138896874495214
COD 0.038461538461538464 0.3509561304836895 0.0003840453175939508
COG 0.04395604395604396 0.40519480519480516 0.0008466179709181666
ISL 0.01098901098901099 0.31388329979879276 0.0
ETH 0.049450549450549455 0.3623693379790941 0.0010152579801418625
COM 0.005494505494505495 0.3613899613899614 0.0
COL 0.02197802197802198 0.3419802703690171 0.00012806484596001563
BWA 0.0 0.0 0.0
MDA 0.016483516483516484 0.3214285714285714 0.0
MDG 0.005494505494505495 0.3613899613899614 0.0
ECU 0.016483516483516484 0.3509561304836895 0.0
