Country Degree Closeness Betweenness
DZA 0.0 0.0 0.0
QAT 0.008064516129032258 0.2772687335257939 0.0
EGY 0.03225806451612903 0.3181163594470046 0.001524150515102521
BGD 0.0 0.0 0.0
BGR 0.016129032258064516 0.27301940427635646 0.0
BOL 0.12096774193548387 0.3654259718775848 0.00533624032532897
PAK 0.06451612903225806 0.34760031471282454 0.0021332226062325613
PAN 0.06451612903225806 0.33143285821455365 0.0026892705547821344
JOR 0.024193548387096774 0.2709432110879431 0.0002409960366293962
LBY 0.07258064516129031 0.3617160635336499 0.0036947353819615472
MYS 0.03225806451612903 0.28389667137900015 0.00037117645300178737
PRK 0.056451612903225805 0.3361229458307973 0.001237441265041519
PRT 0.04032258064516129 0.31253537068477644 0.0001921019199167363
KHM 0.0 0.0 0.0
PRY 0.016129032258064516 0.27619404851212803 0.0
HKG 0.016129032258064516 0.2751276622244364 0.00011364629775330011
SAU 0.06451612903225806 0.3345449038315917 0.002583115010976554
LBN 0.03225806451612903 0.29084924292297565 0.0003014011078527208
BFA 0.008064516129032258 0.19363604488078542 0.0
CHE 0.03225806451612903 0.29445481205012 0.00022213636282246042
HRV 0.0 0.0 0.0
CHL 0.12903225806451613 0.3750424448217317 0.010680675548184125
CHN 0.18548387096774194 0.391527827011698 0.054168728318452763
JAM 0.016129032258064516 0.3019409513395298 0.012195121951219513
GIN 0.008064516129032258 0.008064516129032258 0.0
FIN 0.008064516129032258 0.2751276622244364 0.0
URY 0.08870967741935484 0.34760031471282454 0.0036823813248846107
VAT 0.16129032258064516 0.38517872711421103 0.038273394205701444
SYC 0.056451612903225805 0.311170587406677 0.0016458337528568172
NPL 0.12903225806451613 0.38517872711421103 0.011888562446719745
MAR 0.04032258064516129 0.3139121784851499 8.744861223224717e-05
YEM 0.10483870967741934 0.35276269562440116 0.009043201114217086
PHL 0.016129032258064516 0.26391875746714455 0.0
ZAF 0.0 0.0 0.0
NIC 0.024193548387096774 0.3032258064516129 0.012195121951219514
SYR 0.1532258064516129 0.371135752688172 0.022878586052518635
NGA 0.016129032258064516 0.3032258064516129 0.00025807142748914837
BEL 0.056451612903225805 0.32537929002798643 0.0004985466682380874
DEU 0.14516129032258063 0.38727208976157085 0.016212554152226204
GBR 0.12903225806451613 0.38105916853544936 0.026951959123064965
GUY 0.0 0.0 0.0
CRI 0.008064516129032258 0.21725019669551532 0.0
HUN 0.03225806451612903 0.3084764697667923 0.00016391292945187516
TKM 0.0 0.0 0.0
NLD 0.008064516129032258 0.2994036324207102 0.0
GEO 0.0 0.0 0.0
ROU 0.016129032258064516 0.25912023460410555 0.012195121951219511
MNG 0.0 0.0 0.0
MHL 0.008064516129032258 0.26991691104594334 0.0
AFG 0.016129032258064516 0.3032258064516129 0.0
BLR 0.04032258064516129 0.3098176718092567 7.071672099209471e-05
GRC 0.06451612903225806 0.3617160635336499 0.013578532317797931
AND 0.008064516129032258 0.25632397307960086 0.0
THA 0.0 0.0 0.0
HTI 0.024193548387096774 0.3019409513395298 4.938675276991562e-05
PSE 0.03225806451612903 0.2994036324207102 6.793280298394381e-05
IND 0.04838709677419355 0.32243468106845713 0.0008490512320727941
IRL 0.008064516129032258 0.25449308755760364 0.0
VNM 0.008064516129032258 0.25912023460410555 0.0
NOR 0.0 0.0 0.0
ATG 0.0 0.0 0.0
FJI 0.0 0.0 0.0
HND 0.024193548387096774 0.30452164323132064 4.1597807550849076e-05
DOM 0.008064516129032258 0.2994036324207102 0.0
ISR 0.08870967741935484 0.35808072621170367 0.004280748295965936
PER 0.03225806451612903 0.2896669289273538 0.0005185048654757545
IDN 0.04032258064516129 0.30714682981090097 0.0019556974652543764
SUR 0.008064516129032258 0.21658986175115205 0.0
COG 0.0 0.0 0.0
ISL 0.0 0.0 0.0
ETH 0.024193548387096774 0.31253537068477644 0.0
NER 0.008064516129032258 0.2572493303831373 0.0
COL 0.08870967741935484 0.35276269562440116 0.0025013432495313635
ECU 0.06451612903225806 0.3361229458307973 0.0004077110229021281
SRB 0.008064516129032258 0.25632397307960086 0.0
FRA 0.25806451612903225 0.43450039339103064 0.07490973318936212
LTU 0.016129032258064516 0.2805435610871222 0.0
UGA 0.008064516129032258 0.25632397307960086 0.0
TWN 0.0 0.0 0.0
GTM 0.0 0.0 0.0
DNK 0.0 0.0 0.0
AUS 0.06451612903225806 0.32537929002798643 0.0028996573548550142
AUT 0.04838709677419355 0.3139121784851499 0.0010060277731816925
VEN 0.13709677419354838 0.38517872711421103 0.016684311142034208
KEN 0.04032258064516129 0.3209822725951758 0.012406508921720044
TUR 0.1935483870967742 0.41671382757970193 0.04223299994288114
MMR 0.008064516129032258 0.25912023460410555 0.0
BRN 0.0 0.0 0.0
TUN 0.008064516129032258 0.24742383512544802 0.0
RUS 0.22580645161290322 0.4292654488923436 0.04562945492887811
MEX 0.08870967741935484 0.35629032258064514 0.006666807373663077
BRA 0.14516129032258063 0.38517872711421103 0.015722784204538817
MKD 0.0 0.0 0.0
USA 0.3790322580645161 0.49143492769744157 0.1811937665799093
IRN 0.1935483870967742 0.41671382757970193 0.02739740866699597
SWE 0.03225806451612903 0.3167025089605735 0.00015079989509572515
UKR 0.10483870967741934 0.3617160635336499 0.005583900668198463
CAN 0.03225806451612903 0.30582860307351517 0.00015370589721494518
KOR 0.08064516129032258 0.34424185756584075 0.003290758157678115
CAF 0.008064516129032258 0.2772687335257939 0.0
CYP 0.008064516129032258 0.26991691104594334 0.0
BIH 0.0 0.0 0.0
SGP 0.0 0.0 0.0
SOM 0.008064516129032258 0.22621607782898104 0.0
UZB 0.0 0.0 0.0
POL 0.04032258064516129 0.32687185557857357 0.0005653473903010717
TGO 0.0 0.0 0.0
EST 0.0 0.0 0.0
MWI 0.0 0.0 0.0
ESP 0.21774193548387097 0.38727208976157085 0.059420752276209805
IRQ 0.07258064516129031 0.3459129345443157 0.0037173553481814163
SLV 0.016129032258064516 0.286176965928229 0.0
MLI 0.008064516129032258 0.2772687335257939 0.0
LVA 0.008064516129032258 0.24571746384872079 0.0
MLT 0.008064516129032258 0.24742383512544802 0.0
SLE 0.008064516129032258 0.2629448875133913 0.0
SDN 0.0 0.0 0.0
ITA 0.10483870967741934 0.3654259718775848 0.028976007371008944
