Country Degree Closeness Betweenness
EGY 0.0 0.0 0.0
BGD 0.0 0.0 0.0
HND 0.038461538461538464 0.16666666666666666 0.00904977375565611
USA 0.21153846153846156 0.23636363636363636 0.1567370537958773
ISR 0.0 0.0 0.0
TWN 0.0 0.0 0.0
UKR 0.07692307692307693 0.17567567567567569 0.0068501759678230275
PER 0.0 0.0 0.0
GBR 0.0 0.0 0.0
PSE 0.0 0.0 0.0
COL 0.07692307692307693 0.21666666666666667 0.1048265460030166
PAN 0.0 0.0 0.0
RUS 0.057692307692307696 0.1566265060240964 0.0017596782302664654
JOR 0.019230769230769232 0.1625 0.0
LBR 0.019230769230769232 0.1625 0.0
VNM 0.0 0.0 0.0
SOM 0.019230769230769232 0.019230769230769232 0.0
PRK 0.0 0.0 0.0
PRT 0.0 0.0 0.0
ECU 0.038461538461538464 0.15294117647058825 0.0
IRQ 0.0 0.0 0.0
PRY 0.0 0.0 0.0
HKG 0.019230769230769232 0.08176100628930817 0.0
FRA 0.0 0.0 0.0
ESP 0.019230769230769232 0.15294117647058825 0.0
SWE 0.019230769230769232 0.09558823529411764 0.0
SLV 0.038461538461538464 0.12871287128712872 0.0003770739064856712
AFG 0.019230769230769232 0.1625 0.0
CHL 0.038461538461538464 0.14130434782608695 0.06636500754147813
GTM 0.0 0.0 0.0
CHN 0.038461538461538464 0.09701492537313433 0.018853695324283562
DEU 0.057692307692307696 0.17105263157894737 0.0013197586726998493
JAM 0.0 0.0 0.0
CUB 0.07692307692307693 0.17567567567567569 0.03695324283559578
IRN 0.019230769230769232 0.11818181818181818 0.0
SSD 0.019230769230769232 0.019230769230769232 0.0
VEN 0.11538461538461539 0.20967741935483872 0.06969582704876823
URY 0.038461538461538464 0.15294117647058825 0.018853695324283562
VAT 0.07692307692307693 0.16666666666666666 0.0047762694821518355
YEM 0.0 0.0 0.0
DNK 0.0 0.0 0.0
ZAF 0.019230769230769232 0.019230769230769232 0.0
TUR 0.019230769230769232 0.13131313131313133 0.0
HTI 0.0 0.0 0.0
ITA 0.057692307692307696 0.17333333333333334 0.0035822021116138766
BRA 0.0 0.0 0.0
TUN 0.0 0.0 0.0
ARG 0.057692307692307696 0.11711711711711711 0.05354449472096531
BOL 0.038461538461538464 0.17333333333333334 0.07918552036199096
SDN 0.019230769230769232 0.019230769230769232 0.0
MEX 0.038461538461538464 0.16666666666666666 0.00904977375565611
NOR 0.019230769230769232 0.13131313131313133 0.0
GRC 0.0 0.0 0.0
