Country Degree Closeness Betweenness
DZA 0.03571428571428571 0.23496697949252693 0.015923032790502663
EGY 0.03571428571428571 0.2011904761904762 0.0051401051616197894
BGD 0.0 0.0 0.0
NGA 0.011904761904761904 0.011904761904761904 0.0
USA 0.13095238095238093 0.277504105090312 0.09627011447149136
ISR 0.05952380952380952 0.24203365556749015 0.013670738326504246
BRA 0.011904761904761904 0.011904761904761904 0.0
TWN 0.0 0.0 0.0
UKR 0.047619047619047616 0.2117794486215539 0.01987063901865967
LKA 0.023809523809523808 0.19628339140534262 0.014629948364888123
IDN 0.011904761904761904 0.011904761904761904 0.0
BGR 0.011904761904761904 0.22354497354497355 0.0
MEX 0.07142857142857142 0.2751322751322751 0.03250826434991665
BOL 0.047619047619047616 0.21898283122772919 0.021197033030079495
CAN 0.011904761904761904 0.19160997732426305 0.0
SLE 0.0 0.0 0.0
PAK 0.023809523809523808 0.15042278593680464 0.00014343086632243257
NER 0.0 0.0 0.0
COL 0.047619047619047616 0.25148809523809523 0.0038133696481372887
PAN 0.047619047619047616 0.21460317460317463 0.0003346720214190093
KEN 0.011904761904761904 0.19275734245794127 0.0
ROU 0.0 0.0 0.0
JOR 0.023809523809523808 0.17687074829931973 0.0
CRI 0.0 0.0 0.0
BEL 0.023809523809523808 0.2266934942991281 0.0025430727237956145
LBY 0.03571428571428571 0.23326432022084198 0.02117995792694588
SGP 0.0 0.0 0.0
VNM 0.0 0.0 0.0
CUB 0.023809523809523808 0.20503488019411586 0.0013462011310548313
MDG 0.0 0.0 0.0
PRK 0.03571428571428571 0.20634920634920634 0.0026370789279567246
CMR 0.0 0.0 0.0
POL 0.0 0.0 0.0
NLD 0.0 0.0 0.0
TCD 0.011904761904761904 0.011904761904761904 0.0
HKG 0.0 0.0 0.0
SAU 0.011904761904761904 0.18084537185660782 0.0
LBN 0.023809523809523808 0.18715393133997785 0.00015299292407726142
FRA 0.21428571428571427 0.34613415258576546 0.19308065237497243
AFG 0.023809523809523808 0.1950937950937951 0.007171543316121629
CHE 0.011904761904761904 0.17031997984378935 0.0
ESP 0.05952380952380952 0.23669467787114845 0.020529262762481352
IRQ 0.011904761904761904 0.22354497354497355 0.0
SLV 0.0 0.0 0.0
HRV 0.0 0.0 0.0
CHL 0.011904761904761904 0.1625781625781626 0.0
GTM 0.0 0.0 0.0
CHN 0.05952380952380952 0.23158615964371362 0.014563854581066281
DEU 0.07142857142857142 0.25960061443932414 0.021763864362831654
IND 0.023809523809523808 0.1950937950937951 0.007171543316121629
AUS 0.023809523809523808 0.20768049155145932 0.0008127749091604512
LBR 0.011904761904761904 0.14565826330532214 0.0
IRL 0.0 0.0 0.0
AUT 0.0 0.0 0.0
IRN 0.047619047619047616 0.25547996976568405 0.008632646756571022
RUS 0.08333333333333333 0.2660369933097206 0.04893274635099073
VEN 0.08333333333333333 0.25346831646044243 0.03228628800917959
GIN 0.023809523809523808 0.1893557422969188 0.014629948364888123
BLR 0.011904761904761904 0.15857377433732114 0.0
URY 0.047619047619047616 0.21898283122772919 0.001965344370679999
THA 0.0 0.0 0.0
VAT 0.13095238095238093 0.2799171842650104 0.08999012796344977
MCO 0.0 0.0 0.0
MOZ 0.011904761904761904 0.011904761904761904 0.0
MAR 0.011904761904761904 0.171225937183384 0.0
YEM 0.0 0.0 0.0
ITA 0.03571428571428571 0.23326432022084198 0.0004898381404405501
PHL 0.011904761904761904 0.19391853126792888 0.0
ZAF 0.011904761904761904 0.011904761904761904 0.0
TUR 0.07142857142857142 0.25752380952380954 0.014534996462707301
JPN 0.0 0.0 0.0
HTI 0.011904761904761904 0.19391853126792888 0.0
PSE 0.047619047619047616 0.1904761904761905 0.004611085032771779
SYR 0.05952380952380952 0.24953857511997046 0.009650227378282455
ARE 0.0 0.0 0.0
TUN 0.0 0.0 0.0
ARG 0.03571428571428571 0.23326432022084198 0.0027637761932082063
CAF 0.0 0.0 0.0
GBR 0.05952380952380952 0.22510822510822512 0.022334917902904136
SDN 0.011904761904761904 0.16593028964162984 0.0
ECU 0.047619047619047616 0.22048271363339855 0.012480350496701612
KOR 0.023809523809523808 0.19628339140534262 0.0
MYS 0.011904761904761904 0.14972314507198228 0.0
CZE 0.0 0.0 0.0
GRC 0.03571428571428571 0.1950937950937951 0.0019417807283555989
