Country Degree Closeness Betweenness
DZA 0.022727272727272728 0.2055229716520039 0.0
EGY 0.0 0.0 0.0
NGA 0.0 0.0 0.0
USA 0.18181818181818182 0.3413149350649351 0.19302325581395346
ISR 0.06818181818181818 0.21475995914198162 0.05813953488372093
DEU 0.022727272727272728 0.16336441336441337 0.0
LKA 0.06818181818181818 0.20775691699604742 0.0005285412262156448
IDN 0.022727272727272728 0.18378496503496503 0.0
BOL 0.045454545454545456 0.21969696969696967 0.029598308668076112
CAN 0.0 0.0 0.0
KOR 0.0 0.0 0.0
NER 0.022727272727272728 0.2055229716520039 0.0
COL 0.0 0.0 0.0
JOR 0.0 0.0 0.0
BEL 0.022727272727272728 0.16336441336441337 0.0
LBY 0.0 0.0 0.0
MYS 0.0 0.0 0.0
VAT 0.18181818181818182 0.2896005509641873 0.11296687808315715
PRY 0.045454545454545456 0.21969696969696967 0.0
SAU 0.022727272727272728 0.1541422287390029 0.0
LBN 0.022727272727272728 0.16336441336441337 0.0
FRA 0.1590909090909091 0.29405594405594404 0.18181818181818182
ESP 0.045454545454545456 0.2248663101604278 0.02167019027484144
IRQ 0.0 0.0 0.0
CHL 0.022727272727272728 0.16620553359683793 0.0
CHN 0.045454545454545456 0.23892045454545452 0.02057787174066244
GRC 0.09090909090909091 0.21475995914198162 0.0613107822410148
IRN 0.0 0.0 0.0
RUS 0.09090909090909091 0.2654671717171717 0.08565891472868217
VEN 0.06818181818181818 0.19910037878787876 0.03171247357293869
URY 0.022727272727272728 0.16336441336441337 0.0
THA 0.0 0.0 0.0
YEM 0.0 0.0 0.0
PHL 0.06818181818181818 0.24194476409666282 0.005637773079633546
TUR 0.022727272727272728 0.2055229716520039 0.0
JPN 0.0 0.0 0.0
ITA 0.022727272727272728 0.20333655705996131 0.0
SYR 0.022727272727272728 0.2055229716520039 0.0
BRA 0.09090909090909091 0.25149521531100477 0.034178999295278366
ARG 0.1590909090909091 0.313338301043219 0.12787174066243834
IND 0.045454545454545456 0.2055229716520039 0.0
GBR 0.0 0.0 0.0
MEX 0.022727272727272728 0.22754329004329002 0.0
NOR 0.0 0.0 0.0
CUB 0.06818181818181818 0.2654671717171717 0.005708245243128963
