Country Degree Closeness Betweenness
QAT 0.02197802197802198 0.18315018315018317 0.0
EGY 0.06593406593406594 0.22893772893772896 0.016703449710968512
BGD 0.0 0.0 0.0
BGR 0.0 0.0 0.0
GHA 0.0 0.0 0.0
PAK 0.02197802197802198 0.18562518562518562 0.0006512006512006511
LBR 0.02197802197802198 0.18193726802998328 0.0
LBY 0.05494505494505495 0.20200387847446674 0.018916307863676287
MYS 0.01098901098901099 0.17063681659954952 0.0
PRK 0.04395604395604396 0.2035002035002035 0.0049816849816849825
KHM 0.0 0.0 0.0
HKG 0.01098901098901099 0.18193726802998328 0.0
SAU 0.01098901098901099 0.13875013875013878 0.0
LBN 0.01098901098901099 0.17498425141737245 0.0
CHE 0.01098901098901099 0.18074031231925972 0.0
CHN 0.13186813186813187 0.26933850463262227 0.06941110407275822
VAT 0.04395604395604396 0.18816799638717446 0.012375719518576661
NPL 0.01098901098901099 0.15972399693329928 0.0
MAR 0.01098901098901099 0.13207945900253595 0.0
YEM 0.0 0.0 0.0
PHL 0.0 0.0 0.0
ZAF 0.01098901098901099 0.01098901098901099 0.0
NIC 0.01098901098901099 0.14088475626937166 0.0
SYR 0.07692307692307693 0.2543752543752544 0.018343875561920672
MAC 0.0 0.0 0.0
NGA 0.0 0.0 0.0
DEU 0.05494505494505495 0.24098708309234626 0.008320771403478172
LKA 0.0 0.0 0.0
GBR 0.1208791208791209 0.2667235676944415 0.06341461100859594
CRI 0.01098901098901099 0.17063681659954952 0.0
LSO 0.0 0.0 0.0
UGA 0.0 0.0 0.0
TKM 0.01098901098901099 0.1738767561552372 0.0
NLD 0.03296703296703297 0.21296532924439904 0.0014495028780743067
GEO 0.01098901098901099 0.19346850332765825 0.0
AFG 0.01098901098901099 0.19346850332765825 0.0
BLR 0.02197802197802198 0.18946570670708604 0.0
GRC 0.01098901098901099 0.14850014850014853 0.0
RWA 0.01098901098901099 0.01098901098901099 0.0
THA 0.0 0.0 0.0
HTI 0.0 0.0 0.0
PSE 0.08791208791208792 0.24098708309234626 0.024414301933098924
IND 0.05494505494505495 0.22335388189046726 0.017576174869407952
LVA 0.02197802197802198 0.18946570670708604 0.0
NOR 0.0 0.0 0.0
HND 0.0 0.0 0.0
DOM 0.0 0.0 0.0
ISR 0.1098901098901099 0.24529042386185246 0.03072782689324043
PER 0.0 0.0 0.0
IDN 0.01098901098901099 0.19346850332765825 0.0
COG 0.0 0.0 0.0
NER 0.0 0.0 0.0
COL 0.0 0.0 0.0
MDG 0.0 0.0 0.0
SEN 0.0 0.0 0.0
XK 0.0 0.0 0.0
FRA 0.03296703296703297 0.1843793790102515 0.01312983312983313
TWN 0.0 0.0 0.0
GTM 0.0 0.0 0.0
DNK 0.0 0.0 0.0
UKR 0.1098901098901099 0.24529042386185246 0.04219758798706167
AUS 0.01098901098901099 0.18193726802998328 0.0
AUT 0.0 0.0 0.0
VEN 0.0 0.0 0.0
TUR 0.06593406593406594 0.2180359323216466 0.02890342461771033
MMR 0.0 0.0 0.0
TUN 0.0 0.0 0.0
RUS 0.16483516483516486 0.27472527472527475 0.06188630917954227
MEX 0.0 0.0 0.0
BRA 0.01098901098901099 0.1843793790102515 0.0
USA 0.17582417582417584 0.2954035212099728 0.07781529525890425
SWE 0.01098901098901099 0.1843793790102515 0.0
AZE 0.01098901098901099 0.12375012375012376 0.0
CAN 0.02197802197802198 0.20812520812520813 0.0
KOR 0.03296703296703297 0.18688794198998282 0.0004099075527646955
SOM 0.0 0.0 0.0
UZB 0.0 0.0 0.0
POL 0.0 0.0 0.0
EST 0.01098901098901099 0.19346850332765825 0.0
ESP 0.02197802197802198 0.1727831916511162 0.011965811965811965
IRQ 0.09890109890109891 0.2520415364452062 0.04173547421667721
MLI 0.0 0.0 0.0
IRL 0.0 0.0 0.0
IRN 0.05494505494505495 0.23480792711561943 0.002444695377026204
SSD 0.01098901098901099 0.01098901098901099 0.0
SLE 0.02197802197802198 0.18193726802998328 0.0
ITA 0.01098901098901099 0.16854311332838942 0.0
JPN 0.05494505494505495 0.23480792711561943 0.003409500552357695
ARE 0.02197802197802198 0.1717032967032967 0.0
ARG 0.0 0.0 0.0
SDN 0.01098901098901099 0.01098901098901099 0.0
ARM 0.02197802197802198 0.15880073683541895 0.011965811965811965
