Id,Label,Degree,Weighted Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Authority,Hub,Modularity Class,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
GTM,GTM,1,1.0,4.0,2.4367088607594938,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
COD,COD,1,1.0,5.0,3.2151898734177213,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
DJI,DJI,5,9.0,4.0,2.430379746835443,1.1241813741813742,0.0042342977,0.0042342977,1,0.004931837134424257,0,0.7,7,0.09891383910065973
LTU,LTU,3,6.0,4.0,2.348101265822785,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BFA,BFA,3,11.0,5.0,3.1202531645569622,0.43333333333333335,0.0,0.0,0,0.0,0,0.0,0,0.0
PNG,PNG,2,11.0,5.0,2.9430379746835444,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
NIC,NIC,4,9.0,4.0,2.3607594936708862,157.7436868686869,0.0,0.0,0,0.0,0,0.0,0,0.0
ISL,ISL,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
XK,XK,4,10.0,4.0,2.3734177215189876,45.23717670439555,0.0,0.0,0,0.0,0,0.0,0,0.0
TLS,TLS,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MWI,MWI,1,1.0,4.0,2.7025316455696204,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SLV,SLV,3,5.0,4.0,2.367088607594937,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
DOM,DOM,2,3.0,4.0,2.3734177215189876,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
TKM,TKM,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SVK,SVK,1,1.0,4.0,2.7848101265822787,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BEN,BEN,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GAB,GAB,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
FSM,FSM,1,1.0,5.0,3.2278481012658227,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
AZE,AZE,1,1.0,6.0,3.9936708860759493,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SUR,SUR,2,3.0,5.0,3.2531645569620253,1.1153846153846154,0.0,0.0,0,0.0,0,0.0,0,0.0
GUY,GUY,2,2.0,5.0,2.867088607594937,23.012304581383525,0.0,0.0,0,0.0,0,0.0,0,0.0
LUX,LUX,1,3.0,4.0,2.7025316455696204,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MOZ,MOZ,1,3.0,5.0,3.310126582278481,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BHS,BHS,2,2.0,5.0,2.9240506329113924,1.378968253968254,0.0,0.0,0,0.0,0,0.0,0,0.0
AND,AND,2,3.0,5.0,2.848101265822785,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
TJK,TJK,1,1.0,5.0,2.6645569620253164,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MNG,MNG,2,4.0,5.0,2.588607594936709,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BRB,BRB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SVN,SVN,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
UZB,UZB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
FJI,FJI,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MAC,MAC,2,3.0,4.0,2.3417721518987342,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GMB,GMB,1,1.0,4.0,2.7025316455696204,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
NRU,NRU,2,9.0,5.0,3.0443037974683542,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
LAO,LAO,1,1.0,5.0,3.132911392405063,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ALB,ALB,6,10.0,4.0,2.607594936708861,10.38716950815147,0.0035285815,0.0035285815,2,0.004120443221003584,0,1.0,6,0.07991308251959556
MDG,MDG,1,1.0,5.0,2.6645569620253164,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
KGZ,KGZ,1,1.0,5.0,2.9683544303797467,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GNQ,GNQ,2,2.0,5.0,2.6455696202531644,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MCO,MCO,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BLZ,BLZ,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
VIR,VIR,1,2.0,4.0,2.7025316455696204,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BRN,BRN,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ATG,ATG,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
NAM,NAM,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MNE,MNE,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BTN,BTN,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
