Id,Label,Degree,Weighted Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Authority,Hub,Modularity Class,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
VAT,VAT,22,184.0,4.0,2.0256410256410255,175.99125472216434,0.017120622,0.017120622,3,0.017049337988271383,0,0.37142857142857144,78,0.42336539391910166
CUB,CUB,12,35.0,4.0,2.326923076923077,28.16226885510522,0.010116732,0.010116732,3,0.011013994927309879,0,0.42424242424242425,28,0.2026783960428993
BRA,BRA,20,32.0,3.0,2.076923076923077,261.01353889345273,0.013229572,0.013229572,3,0.012891663483304509,0,0.49166666666666664,59,0.3500086593982848
LBY,LBY,21,109.0,4.0,2.0384615384615383,262.8106221196989,0.015564202,0.015564202,2,0.015301169080427265,0,0.4444444444444444,76,0.39318738866506975
BEL,BEL,23,47.0,3.0,1.9807692307692308,176.18949977538625,0.017120622,0.017120622,1,0.016122616268354654,0,0.5476190476190477,115,0.514228116023072
AFG,AFG,8,65.0,4.0,2.3141025641025643,5.117326468487065,0.0070038913,0.0070038913,2,0.007564418077577614,0,0.5,14,0.1756902734774115
PRT,PRT,3,4.0,4.0,2.58974358974359,0.5347481021394065,0.0,0.0,0,0.0,0,0.0,0,0.0
NGA,NGA,36,77.0,4.0,1.8461538461538463,937.5775649526523,0.023346303,0.023346303,2,0.023392565590983697,0,0.2881773399014778,117,0.5207570359257879
ESP,ESP,27,80.0,3.0,1.8782051282051282,311.30483721990436,0.020233463,0.020233463,3,0.019563590639288288,0,0.3933333333333333,118,0.5193860663830403
GBR,GBR,45,301.0,3.0,1.75,1155.7743243983741,0.028793775,0.028793775,2,0.027535091869764723,0,0.33174603174603173,209,0.7005476449115359
COL,COL,9,32.0,4.0,2.378205128205128,162.4278241720162,0.0070038913,0.0070038913,3,0.00784934337442533,0,0.4642857142857143,13,0.135939667280709
JPN,JPN,15,86.0,4.0,2.141025641025641,36.1710827313605,0.012451362,0.012451362,2,0.012395037978773019,0,0.4095238095238095,43,0.3075998543485371
CAN,CAN,24,86.0,3.0,1.9102564102564104,199.68574479018395,0.017898833,0.017898833,2,0.0169731102931751,0,0.48917748917748916,113,0.5167114198565995
LBN,LBN,10,67.0,4.0,2.2564102564102564,19.51441814028316,0.007782101,0.007782101,2,0.007805655082897047,0,0.8055555555555556,29,0.24539489762685165
IRN,IRN,23,111.0,4.0,2.051282051282051,75.69244676800454,0.018677043,0.018677043,2,0.01765340402290696,0,0.4782608695652174,121,0.5078958234721718
PHL,PHL,10,47.0,4.0,2.2435897435897436,14.149719412647332,0.008560311,0.008560311,2,0.00890256677580908,0,0.5555555555555556,25,0.21191859350013184
PRK,PRK,11,65.0,4.0,2.198717948717949,17.676602253235238,0.009338521,0.009338521,3,0.00961228481054376,0,0.45454545454545453,25,0.2274191945290831
IND,IND,20,68.0,3.0,1.9871794871794872,74.09262354513478,0.016342413,0.016342413,2,0.015891971588892665,0,0.41578947368421054,79,0.41959123054307285
SOM,SOM,4,7.0,4.0,2.641025641025641,1.1583441476823828,0.0,0.0,0,0.0,0,0.0,0,0.0
MMR,MMR,7,14.0,4.0,2.3141025641025643,7.867829800918036,0.005447471,0.005447471,2,0.005892980135392441,0,0.8,12,0.15610689187855137
SAU,SAU,15,55.0,3.0,2.16025641025641,28.827045291605003,0.0116731515,0.0116731515,2,0.01139863434687811,0,0.5934065934065934,54,0.3323553996953626
EGY,EGY,21,268.0,3.0,1.9935897435897436,69.19469658859765,0.017120622,0.017120622,0,0.01637954922620705,0,0.4666666666666667,98,0.4545042555398515
ARM,ARM,5,16.0,4.0,2.532051282051282,12.135532482890222,0.0031128405,0.0031128405,0,0.0038201141787377333,0,0.3333333333333333,1,0.07669123937386778
AZE,AZE,2,14.0,4.0,2.6474358974358974,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GIN,GIN,18,70.0,4.0,2.019230769230769,374.87897122449283,0.010894942,0.010894942,3,0.011320495651560486,0,0.5512820512820513,43,0.268516734663509
LBR,LBR,17,93.0,4.0,2.0448717948717947,148.72049439769765,0.013229572,0.013229572,3,0.013577285071382903,0,0.475,57,0.3183867271919535
FRA,FRA,38,218.0,3.0,1.8076923076923077,732.1756668510907,0.024902724,0.024902724,2,0.023234222458434456,0,0.443010752688172,206,0.6874502230366858
NIC,NIC,9,14.0,4.0,2.3974358974358974,10.77675929562339,0.007782101,0.007782101,3,0.009173450154350829,0,0.4444444444444444,16,0.12704401125193798
ZAF,ZAF,7,17.0,4.0,2.5448717948717947,161.26310712552132,0.005447471,0.005447471,3,0.006226789114346138,0,0.4,6,0.09734819980632897
KOR,KOR,11,119.0,4.0,2.1474358974358974,11.5504879333774,0.009338521,0.009338521,3,0.009399593221142422,0,0.5454545454545454,30,0.2516092302422394
PER,PER,5,11.0,4.0,2.326923076923077,9.185049414187345,0.0038910506,0.0038910506,3,0.004839610745861594,0,0.6666666666666666,4,0.10347864686008583
PAK,PAK,9,43.0,4.0,2.2243589743589745,20.79796308068505,0.0070038913,0.0070038913,2,0.007484292408134429,0,0.6785714285714286,19,0.19285020202915773
ITA,ITA,23,65.0,4.0,2.032051282051282,69.56672539312736,0.018677043,0.018677043,1,0.017382409363991443,0,0.4901185770750988,124,0.5371080287741461
IDN,IDN,9,29.0,4.0,2.173076923076923,8.159511828334116,0.007782101,0.007782101,2,0.007803653232391731,0,0.6111111111111112,22,0.2449355133843025
DEU,DEU,34,329.0,3.0,1.814102564102564,417.676428480585,0.025680933,0.025680933,1,0.024079411591341825,0,0.4274193548387097,212,0.6954388738823561
LKA,LKA,4,6.0,4.0,2.5833333333333335,11.105855255855255,0.0,0.0,0,0.0,0,0.0,0,0.0
NPL,NPL,6,20.0,4.0,2.282051282051282,2.3974333844689877,0.005447471,0.005447471,2,0.0058542682091779555,0,0.7333333333333333,11,0.16051983756748264
BOL,BOL,22,65.0,3.0,2.0,148.13075564818098,0.014785992,0.014785992,3,0.01414731392476503,0,0.5555555555555556,85,0.421321602978731
ARG,ARG,15,42.0,3.0,2.128205128205128,44.50894882659515,0.0116731515,0.0116731515,3,0.011458300330668464,0,0.5384615384615384,49,0.3094095709055758
SYR,SYR,38,362.0,3.0,1.8012820512820513,413.9793551912347,0.026459144,0.026459144,2,0.024554780833408285,0,0.4166666666666667,220,0.7040036921631594
VEN,VEN,14,43.0,3.0,2.1923076923076925,33.66635390305021,0.0116731515,0.0116731515,3,0.011689550119923215,0,0.4945054945054945,45,0.3083977744566948
MEX,MEX,12,28.0,3.0,2.217948717948718,62.42707542355079,0.008560311,0.008560311,2,0.009268006176442597,0,0.5111111111111111,23,0.19796161742156337
HND,HND,5,9.0,4.0,2.467948717948718,1.2587662337662338,0.0046692607,0.0046692607,2,0.005843788703523078,0,0.6,6,0.07670016021235469
HTI,HTI,4,5.0,4.0,2.4551282051282053,11.115415717368048,0.0,0.0,0,0.0,0,0.0,0,0.0
POL,POL,10,70.0,4.0,2.1474358974358974,34.6973921777906,0.0070038913,0.0070038913,1,0.007087443702476931,0,0.7857142857142857,22,0.23994329617207052
AUT,AUT,4,4.0,4.0,2.5064102564102564,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
NZL,NZL,1,1.0,4.0,3.1153846153846154,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BGD,BGD,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SSD,SSD,6,51.0,4.0,2.217948717948718,23.39712279376238,0.0046692607,0.0046692607,4,0.005647891871708817,0,0.8,8,0.12913107974518437
SDN,SDN,6,53.0,4.0,2.217948717948718,23.39712279376238,0.0046692607,0.0046692607,4,0.005647891871708817,0,0.8,8,0.12913107974518437
ARE,ARE,7,32.0,4.0,2.2884615384615383,4.44802129118348,0.006225681,0.006225681,2,0.006487827625946493,0,0.6190476190476191,13,0.17636194358448606
SUR,SUR,2,5.0,4.0,2.4935897435897436,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
NER,NER,2,2.0,4.0,2.75,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MAR,MAR,8,18.0,4.0,2.378205128205128,66.86064177166953,0.006225681,0.006225681,3,0.006602871948902702,0,0.5714285714285714,12,0.16222453931750025
MKD,MKD,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
NLD,NLD,9,31.0,4.0,2.3461538461538463,1.4286037491919843,0.007782101,0.007782101,1,0.007665615782248222,0,0.8333333333333334,30,0.2534850145780853
GRC,GRC,12,18.0,4.0,2.076923076923077,8.696543547628528,0.010116732,0.010116732,2,0.009728486911155586,0,0.7121212121212122,47,0.33642254218336703
GEO,GEO,5,5.0,4.0,2.3333333333333335,14.330351758457198,0.0038910506,0.0038910506,1,0.004780243829225801,0,0.6666666666666666,4,0.1102724475665907
KEN,KEN,9,18.0,4.0,2.4038461538461537,34.948790314258844,0.005447471,0.005447471,3,0.0059735125608697485,0,0.6,9,0.1236472074196789
COG,COG,9,11.0,4.0,2.4358974358974357,70.16075193313385,0.006225681,0.006225681,3,0.006898343742242875,0,0.38095238095238093,8,0.13340621161497002
ISL,ISL,3,3.0,4.0,2.673076923076923,4.214759217390797,0.0,0.0,0,0.0,0,0.0,0,0.0
BGR,BGR,4,4.0,4.0,2.4935897435897436,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
LVA,LVA,3,4.0,4.0,2.621794871794872,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
QAT,QAT,10,35.0,3.0,2.230769230769231,6.899435344904024,0.008560311,0.008560311,0,0.008464350308613783,0,0.8,36,0.2726598979716075
YEM,YEM,5,16.0,4.0,2.301282051282051,1.4865338983292278,0.0046692607,0.0046692607,2,0.005359657325941294,0,0.8,8,0.1249617097904512
CMR,CMR,1,8.0,5.0,2.83974358974359,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
UGA,UGA,4,6.0,4.0,2.6794871794871793,4.303077192415428,0.0,0.0,0,0.0,0,0.0,0,0.0
IRL,IRL,4,4.0,4.0,2.3846153846153846,2.4174241121222546,0.0,0.0,0,0.0,0,0.0,0,0.0
TUN,TUN,7,24.0,4.0,2.2756410256410255,4.171868681574515,0.006225681,0.006225681,2,0.006558288552866618,0,0.8571428571428571,18,0.17532872067787647
CHL,CHL,20,46.0,3.0,2.0128205128205128,262.20632505940944,0.015564202,0.015564202,3,0.015358327156291426,0,0.4619883040935672,79,0.4136125765897109
LTU,LTU,2,8.0,4.0,2.628205128205128,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
LSO,LSO,1,8.0,5.0,3.5384615384615383,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CRI,CRI,7,11.0,4.0,2.371794871794872,8.359497269380832,0.006225681,0.006225681,3,0.00720939186862482,0,0.38095238095238093,8,0.12245344312982161
MLI,MLI,4,6.0,4.0,2.66025641025641,0.07692307692307693,0.0,0.0,0,0.0,0,0.0,0,0.0
MYS,MYS,12,41.0,4.0,2.1474358974358974,19.43428773090226,0.010116732,0.010116732,1,0.01006218497531773,0,0.5454545454545454,36,0.27573064502990213
HKG,HKG,5,28.0,4.0,2.282051282051282,16.782960748401926,0.0038910506,0.0038910506,2,0.004494994017953961,0,0.8333333333333334,5,0.12378218050478744
NOR,NOR,6,10.0,4.0,2.25,0.3997326203208557,0.005447471,0.005447471,2,0.00572577425487092,0,0.8666666666666667,13,0.18626562531155175
KHM,KHM,2,3.0,4.0,2.608974358974359,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SEN,SEN,6,13.0,4.0,2.5128205128205128,5.69064561131305,0.005447471,0.005447471,3,0.006061128694879639,0,0.7333333333333333,11,0.11362956830108485
FJI,FJI,2,11.0,4.0,2.5576923076923075,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GUY,GUY,2,2.0,4.0,2.58974358974359,1.4919413919413917,0.0,0.0,0,0.0,0,0.0,0,0.0
KWT,KWT,3,4.0,4.0,2.4358974358974357,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BHS,BHS,1,1.0,5.0,2.9871794871794872,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
JAM,JAM,1,2.0,4.0,2.5064102564102564,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BLR,BLR,3,33.0,4.0,2.5833333333333335,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
UZB,UZB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GHA,GHA,3,5.0,4.0,2.4038461538461537,2.3582950739490984,0.0,0.0,0,0.0,0,0.0,0,0.0
TUV,TUV,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
JOR,JOR,7,23.0,4.0,2.5576923076923075,0.8226841856637253,0.006225681,0.006225681,0,0.006459695313930536,0,0.8095238095238095,17,0.17185325771462473
PAN,PAN,5,6.0,4.0,2.467948717948718,2.533333333333333,0.0046692607,0.0046692607,3,0.005987329750133343,0,0.5,5,0.07375237098195124
CHE,CHE,13,33.0,3.0,2.121794871794872,203.42286236466526,0.008560311,0.008560311,1,0.008376054574773287,0,0.7333333333333333,33,0.2868405725357453
CAF,CAF,3,4.0,4.0,2.7243589743589745,1.0007525998905311,0.0,0.0,0,0.0,0,0.0,0,0.0
CZE,CZE,2,6.0,4.0,2.5705128205128207,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MOZ,MOZ,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SLV,SLV,6,7.0,4.0,2.4038461538461537,4.882978707116638,0.005447471,0.005447471,3,0.00656927826828897,0,0.6,9,0.10536693191559325
ZWE,ZWE,1,1.0,4.0,2.673076923076923,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
DNK,DNK,3,4.0,4.0,2.6538461538461537,0.28138528138528135,0.0,0.0,0,0.0,0,0.0,0,0.0
SGP,SGP,3,5.0,4.0,2.6346153846153846,1.7353174603174604,0.0,0.0,0,0.0,0,0.0,0,0.0
ESH,ESH,2,4.0,5.0,3.173076923076923,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
WSM,WSM,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BHR,BHR,2,3.0,4.0,2.4294871794871793,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ETH,ETH,3,3.0,4.0,2.4935897435897436,7.474490669513551,0.0,0.0,0,0.0,0,0.0,0,0.0
SVK,SVK,3,10.0,4.0,2.621794871794872,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BDI,BDI,3,3.0,5.0,3.128205128205128,0.4666666666666667,0.0,0.0,0,0.0,0,0.0,0,0.0
COD,COD,7,8.0,4.0,2.5576923076923075,36.79039529393056,0.005447471,0.005447471,3,0.00611009029563803,0,0.5333333333333333,8,0.10427373444975237
SVN,SVN,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CIV,CIV,3,6.0,5.0,2.8974358974358974,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GTM,GTM,3,4.0,4.0,2.467948717948718,0.4,0.0,0.0,0,0.0,0,0.0,0,0.0
PNG,PNG,3,12.0,4.0,2.6025641025641026,5.423889019477255,0.0,0.0,0,0.0,0,0.0,0,0.0
ROU,ROU,5,6.0,4.0,2.4871794871794872,5.94897000754386,0.0038910506,0.0038910506,1,0.0048135603949172705,0,0.6666666666666666,4,0.09298081786556414
DOM,DOM,3,6.0,4.0,2.7884615384615383,1.4092185592185593,0.0,0.0,0,0.0,0,0.0,0,0.0
BIH,BIH,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
VNM,VNM,9,13.0,4.0,2.198717948717949,18.152466593240067,0.007782101,0.007782101,2,0.008123401123311693,0,0.4722222222222222,17,0.210660942877018
TWN,TWN,4,9.0,4.0,2.301282051282051,0.5214752567693745,0.0,0.0,0,0.0,0,0.0,0,0.0
URY,URY,6,9.0,4.0,2.2628205128205128,0.2037426900584795,0.005447471,0.005447471,3,0.0057770938840544135,0,0.9333333333333333,14,0.17736388528532535
KGZ,KGZ,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
TJK,TJK,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
RWA,RWA,8,9.0,4.0,2.3076923076923075,96.13585426922972,0.006225681,0.006225681,3,0.007441050426589073,0,0.3333333333333333,7,0.12481308085756522
MLT,MLT,5,10.0,4.0,2.519230769230769,2.365709173911507,0.0046692607,0.0046692607,2,0.005259185375078299,0,0.7,7,0.10258981291044773
SWE,SWE,9,12.0,4.0,2.2756410256410255,24.58727602362171,0.006225681,0.006225681,3,0.00657640156375393,0,0.7619047619047619,16,0.2002892001450793
MNG,MNG,3,24.0,4.0,2.4423076923076925,1.4955042893123391,0.0,0.0,0,0.0,0,0.0,0,0.0
TCD,TCD,1,1.0,5.0,2.83974358974359,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
TKM,TKM,4,6.0,4.0,2.2884615384615383,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SRB,SRB,4,6.0,4.0,2.5384615384615383,3.353278766604606,0.0,0.0,0,0.0,0,0.0,0,0.0
XK,XK,4,5.0,4.0,2.6153846153846154,2.0963164321059056,0.0,0.0,0,0.0,0,0.0,0,0.0
BWA,BWA,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ZMB,ZMB,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SWZ,SWZ,1,1.0,4.0,2.5064102564102564,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MDA,MDA,4,6.0,4.0,2.6153846153846154,1.052994227994228,0.0,0.0,0,0.0,0,0.0,0,0.0
BRB,BRB,1,1.0,5.0,3.7435897435897436,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
FIN,FIN,4,19.0,4.0,2.3333333333333335,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
"CXR ","CXR ",0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SYC,SYC,5,10.0,4.0,2.576923076923077,0.0,0.0046692607,0.0046692607,0,0.005028434128161743,0,1.0,10,0.1426278771972823
LAO,LAO,1,1.0,4.0,2.673076923076923,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MWI,MWI,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
NRU,NRU,2,6.0,4.0,2.8525641025641026,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MUS,MUS,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
HRV,HRV,1,1.0,4.0,2.826923076923077,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
COM,COM,1,1.0,4.0,2.801282051282051,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MAC,MAC,2,4.0,4.0,2.6666666666666665,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CYP,CYP,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ATG,ATG,2,2.0,4.0,2.6346153846153846,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
HUN,HUN,3,8.0,4.0,2.551282051282051,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GMB,GMB,1,1.0,5.0,2.83974358974359,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MHL,MHL,1,1.0,4.0,2.7948717948717947,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MDG,MDG,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GNB,GNB,1,2.0,5.0,3.0128205128205128,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BEN,BEN,2,3.0,4.0,2.608974358974359,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BFA,BFA,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ERI,ERI,1,1.0,5.0,3.032051282051282,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
AGO,AGO,1,2.0,4.0,3.0064102564102564,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
TZA,TZA,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
KIR,KIR,1,1.0,4.0,2.7435897435897436,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ALB,ALB,2,2.0,4.0,2.7756410256410255,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MDV,MDV,2,2.0,4.0,2.5256410256410255,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GRL,GRL,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
DMA,DMA,3,3.0,4.0,2.75,155.0,0.0,0.0,0,0.0,0,0.0,0,0.0
TLS,TLS,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SLB,SLB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
EST,EST,3,6.0,4.0,2.3461538461538463,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
PRY,PRY,1,1.0,4.0,3.0705128205128207,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GRD,GRD,1,1.0,5.0,3.371794871794872,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MRT,MRT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
TON,TON,1,1.0,4.0,2.673076923076923,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
DJI,DJI,1,1.0,4.0,2.673076923076923,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MCO,MCO,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
KAZ,KAZ,1,2.0,4.0,2.6666666666666665,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GNQ,GNQ,2,2.0,4.0,2.4423076923076925,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
