Id,Label,Degree,Weighted Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Authority,Hub,Modularity Class,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
PHL,PHL,8,69.0,4.0,2.227272727272727,6.301474750739456,0.0065264683,0.0065264683,3,0.006905884553626868,0,0.6071428571428571,17,0.16076682600340542
CHL,CHL,12,57.0,4.0,2.1948051948051948,20.26720942180642,0.009427121,0.009427121,3,0.009614020940477057,0,0.5909090909090909,39,0.21076546174250962
VAT,VAT,24,136.0,4.0,2.038961038961039,294.58111267497196,0.01595359,0.01595359,7,0.01539167109123072,0,0.3380952380952381,71,0.3645365162149987
ECU,ECU,5,7.0,4.0,2.6233766233766236,1.2199471077580484,0.004350979,0.004350979,7,0.00470542401596752,0,0.6,6,0.09258236224129193
URY,URY,9,16.0,4.0,2.207792207792208,6.809462461386521,0.0072516315,0.0072516315,0,0.007199641545127764,0,0.6666666666666666,24,0.2158797663207645
ETH,ETH,7,39.0,4.0,2.188311688311688,31.078873312441075,0.005076142,0.005076142,7,0.0053739945485330965,0,0.6666666666666666,10,0.16614205453767247
MYS,MYS,11,74.0,4.0,2.25974025974026,32.90394614508892,0.007976795,0.007976795,3,0.008477126137094846,0,0.4222222222222222,19,0.15612836342274836
GTM,GTM,1,1.0,5.0,3.1298701298701297,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SWE,SWE,11,20.0,4.0,2.1818181818181817,44.45711768985996,0.007976795,0.007976795,6,0.008228888918512325,0,0.3111111111111111,14,0.1868059081179036
TUN,TUN,11,48.0,4.0,2.2467532467532467,27.545124576234425,0.008701958,0.008701958,7,0.00885302544207045,0,0.41818181818181815,23,0.20831550655661837
EGY,EGY,14,48.0,4.0,2.1363636363636362,37.931371782397676,0.010877447,0.010877447,7,0.010827260301883081,0,0.42857142857142855,39,0.25938458878024756
SLB,SLB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
KOR,KOR,8,56.0,4.0,2.1233766233766236,4.607808190161132,0.0065264683,0.0065264683,4,0.0066432207436150584,0,0.75,21,0.20153303642604042
MKD,MKD,4,10.0,4.0,2.6818181818181817,14.20721166088813,0.0,0.0,0,0.0,0,0.0,0,0.0
CHE,CHE,11,28.0,4.0,2.168831168831169,33.61357461585558,0.007976795,0.007976795,0,0.008041775369853978,0,0.4222222222222222,19,0.20857692180801177
COD,COD,1,1.0,5.0,3.5454545454545454,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
KHM,KHM,6,12.0,4.0,2.2987012987012987,5.738365945395296,0.005076142,0.005076142,3,0.005487307169824732,0,0.5333333333333333,8,0.12574824142587587
POL,POL,13,27.0,4.0,2.1493506493506493,162.12812510190568,0.009427121,0.009427121,6,0.009111184035071485,0,0.6212121212121212,41,0.27949309945267314
QAT,QAT,8,28.0,4.0,2.2012987012987013,15.440654119552688,0.0065264683,0.0065264683,0,0.0067424398355004495,0,0.4642857142857143,13,0.18629632006155583
PER,PER,7,32.0,4.0,2.2467532467532467,1.0676869063633772,0.005801305,0.005801305,3,0.005979020366539221,0,0.8571428571428571,18,0.1655327623272747
MWI,MWI,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
AUT,AUT,9,20.0,4.0,2.1493506493506493,55.377151933034305,0.0065264683,0.0065264683,0,0.006483861105698348,0,0.8928571428571429,25,0.22765601704499278
PNG,PNG,4,32.0,4.0,2.3701298701298703,1.4459636409865244,0.0,0.0,0,0.0,0,0.0,0,0.0
JOR,JOR,7,15.0,4.0,2.2857142857142856,1.327486353802143,0.005801305,0.005801305,0,0.005967905727441352,0,0.7619047619047619,16,0.16822593902699134
GUY,GUY,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
HKG,HKG,6,20.0,4.0,2.3701298701298703,4.244616494616494,0.005076142,0.005076142,3,0.005507917324894515,0,0.4666666666666667,7,0.12410686331225367
NRU,NRU,2,3.0,4.0,2.396103896103896,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MAR,MAR,7,53.0,4.0,2.4805194805194803,18.969220504534903,0.005076142,0.005076142,1,0.005396771676944749,0,0.5333333333333333,8,0.11939467635460102
CAF,CAF,2,9.0,4.0,2.3766233766233764,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
FJI,FJI,2,2.0,4.0,2.396103896103896,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
LBY,LBY,19,66.0,4.0,2.038961038961039,163.12655165378118,0.0137781,0.0137781,7,0.013897485817890683,0,0.38562091503267976,59,0.3311041733056089
CIV,CIV,1,4.0,5.0,3.5714285714285716,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GHA,GHA,3,7.0,4.0,2.5779220779220777,153.8602564102564,0.0,0.0,0,0.0,0,0.0,0,0.0
MLI,MLI,5,14.0,4.0,2.688311688311688,5.127707015207014,0.004350979,0.004350979,7,0.0052256204796155906,0,0.4,4,0.07380158808562332
MDV,MDV,6,8.0,4.0,2.2012987012987013,0.862105432693668,0.005076142,0.005076142,3,0.005296490875625053,0,0.8,12,0.17319922903758497
BOL,BOL,19,59.0,4.0,2.116883116883117,62.73164870825189,0.014503263,0.014503263,3,0.013921542946262458,0,0.4152046783625731,71,0.3383994554401697
HTI,HTI,9,21.0,4.0,2.272727272727273,9.993698357977681,0.0065264683,0.0065264683,0,0.006877390868298572,0,0.6428571428571429,18,0.16558335791927162
TWN,TWN,2,21.0,4.0,2.292207792207792,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ATG,ATG,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
DNK,DNK,9,10.0,4.0,2.142857142857143,2.4861489273253983,0.0072516315,0.0072516315,0,0.007145173506229193,0,0.7777777777777778,28,0.25095931796838944
BLR,BLR,7,27.0,3.0,2.1493506493506493,0.9686868686868688,0.005801305,0.005801305,6,0.006100924789273573,0,0.9047619047619048,19,0.1980311995893611
BHR,BHR,4,10.0,4.0,2.3051948051948052,0.8847365642487593,0.0,0.0,0,0.0,0,0.0,0,0.0
KWT,KWT,1,2.0,4.0,2.8896103896103895,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SRB,SRB,7,12.0,4.0,2.5194805194805197,180.3480922254422,0.0036258157,0.0036258157,7,0.0042679157402710135,0,0.5,3,0.07707155900017876
BIH,BIH,6,10.0,4.0,2.487012987012987,12.553283640529948,0.005076142,0.005076142,7,0.005656354915014334,0,0.4,6,0.10560689380227059
XK,XK,4,8.0,4.0,2.5324675324675323,39.8500019687242,0.0,0.0,0,0.0,0,0.0,0,0.0
ARE,ARE,7,11.0,4.0,2.6298701298701297,8.709250776743035,0.005801305,0.005801305,7,0.006379216692576038,0,0.09523809523809523,2,0.0875439814939201
PRT,PRT,8,10.0,4.0,2.175324675324675,1.8280876530876529,0.0065264683,0.0065264683,0,0.006553555118390105,0,0.7857142857142857,22,0.20319897654143995
DJI,DJI,7,38.0,4.0,2.220779220779221,2.525403065503496,0.005801305,0.005801305,1,0.006159265760427465,0,0.8571428571428571,18,0.15444279492253343
LKA,LKA,3,6.0,4.0,2.279220779220779,1.4444666444666445,0.0,0.0,0,0.0,0,0.0,0,0.0
BGR,BGR,4,4.0,4.0,2.3376623376623376,6.971255004822779,0.0,0.0,0,0.0,0,0.0,0,0.0
PRY,PRY,1,1.0,5.0,3.0324675324675323,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BEN,BEN,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
NER,NER,5,16.0,4.0,2.668831168831169,176.2892839676663,0.0029006526,0.0029006526,0,0.003636384190274077,0,0.3333333333333333,1,0.05494941850464031
KAZ,KAZ,5,13.0,4.0,2.1948051948051948,0.0,0.004350979,0.004350979,6,0.004815223664002473,0,1.0,10,0.14260208885490633
HUN,HUN,4,5.0,4.0,2.4545454545454546,6.146213267809566,0.0,0.0,0,0.0,0,0.0,0,0.0
EST,EST,1,1.0,4.0,2.74025974025974,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
NLD,NLD,5,9.0,4.0,2.279220779220779,0.23717948717948717,0.004350979,0.004350979,0,0.004673442222649574,0,0.8,8,0.14433365679623258
CMR,CMR,1,3.0,4.0,2.792207792207792,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ISL,ISL,1,1.0,4.0,3.051948051948052,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
NOR,NOR,10,37.0,4.0,2.2142857142857144,15.623928426817821,0.007976795,0.007976795,3,0.008167174100173355,0,0.4,18,0.19153630425567789
DOM,DOM,3,4.0,4.0,2.3636363636363638,0.4761904761904762,0.0,0.0,0,0.0,0,0.0,0,0.0
BFA,BFA,1,2.0,5.0,3.6623376623376624,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SUR,SUR,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
LUX,LUX,4,5.0,4.0,2.8051948051948052,3.7233723792547324,0.0,0.0,0,0.0,0,0.0,0,0.0
THA,THA,9,37.0,4.0,2.2012987012987013,11.00389729485865,0.0072516315,0.0072516315,3,0.007693155655745597,0,0.6388888888888888,23,0.177105124266929
MCO,MCO,1,1.0,5.0,3.142857142857143,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MHL,MHL,1,1.0,4.0,2.603896103896104,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
OMN,OMN,2,3.0,4.0,2.8376623376623376,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SYC,SYC,9,28.0,4.0,2.188311688311688,3.4791262569160915,0.0072516315,0.0072516315,6,0.007207019992921745,0,0.6944444444444444,25,0.22717289630576804
UGA,UGA,3,6.0,4.0,3.012987012987013,1.8151515151515152,0.0,0.0,0,0.0,0,0.0,0,0.0
COG,COG,5,12.0,4.0,2.551948051948052,171.98257575757575,0.0021754894,0.0021754894,2,0.0032233870626206017,0,1.0,1,0.040358257200871446
TGO,TGO,1,1.0,5.0,3.4155844155844157,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
JAM,JAM,1,3.0,4.0,2.435064935064935,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
RWA,RWA,5,12.0,4.0,2.4155844155844157,19.20080533348522,0.004350979,0.004350979,2,0.005806949216630144,0,0.2,2,0.08043425460489713
BHS,BHS,3,4.0,4.0,2.409090909090909,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SLE,SLE,2,4.0,4.0,2.8181818181818183,1.0416666666666665,0.0,0.0,0,0.0,0,0.0,0,0.0
SSD,SSD,6,33.0,4.0,2.25974025974026,1.5992331198213547,0.005076142,0.005076142,5,0.005672510767576588,0,0.8,12,0.12528914063801994
ALB,ALB,4,12.0,4.0,2.8766233766233764,8.215461336049572,0.0,0.0,0,0.0,0,0.0,0,0.0
GEO,GEO,3,14.0,4.0,2.3181818181818183,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
PAN,PAN,1,1.0,5.0,3.051948051948052,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MDA,MDA,5,8.0,4.0,2.4285714285714284,6.0032193750630105,0.0036258157,0.0036258157,0,0.004078318406284535,0,1.0,6,0.1047620718327231
NIC,NIC,3,3.0,4.0,2.3051948051948052,0.8932742989668987,0.0,0.0,0,0.0,0,0.0,0,0.0
ESH,ESH,2,4.0,4.0,2.857142857142857,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CYP,CYP,6,12.0,4.0,2.6363636363636362,14.964101584689816,0.0036258157,0.0036258157,6,0.004180154293315551,0,0.16666666666666666,1,0.06878396513121085
MOZ,MOZ,1,3.0,5.0,3.357142857142857,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MLT,MLT,4,7.0,4.0,2.5779220779220777,9.986518026796661,0.0,0.0,0,0.0,0,0.0,0,0.0
ZWE,ZWE,2,2.0,4.0,2.811688311688312,0.30952380952380953,0.0,0.0,0,0.0,0,0.0,0,0.0
VNM,VNM,6,13.0,4.0,2.25974025974026,3.1953901653901653,0.005076142,0.005076142,3,0.005449120189225401,0,0.7333333333333333,11,0.1485827316137941
AZE,AZE,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
LTU,LTU,2,7.0,4.0,2.707792207792208,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CRI,CRI,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CZE,CZE,3,6.0,4.0,2.5714285714285716,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BLZ,BLZ,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
TZA,TZA,4,14.0,4.0,2.538961038961039,20.10498251748253,0.0,0.0,0,0.0,0,0.0,0,0.0
TCD,TCD,2,10.0,5.0,3.0584415584415585,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
VIR,VIR,2,4.0,4.0,2.357142857142857,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GMB,GMB,2,2.0,4.0,2.4220779220779223,153.0,0.0,0.0,0,0.0,0,0.0,0,0.0
HRV,HRV,1,2.0,5.0,3.512987012987013,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ARM,ARM,1,2.0,5.0,3.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SEN,SEN,4,7.0,4.0,2.6623376623376624,0.5384484987629004,0.0,0.0,0,0.0,0,0.0,0,0.0
TKM,TKM,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BWA,BWA,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MNG,MNG,3,4.0,4.0,2.5259740259740258,0.1722689075630252,0.0,0.0,0,0.0,0,0.0,0,0.0
KGZ,KGZ,1,1.0,4.0,2.74025974025974,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MAC,MAC,1,1.0,4.0,2.603896103896104,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
TON,TON,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MNE,MNE,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BTN,BTN,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
NAM,NAM,1,1.0,4.0,2.435064935064935,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MUS,MUS,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MRT,MRT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
PLW,PLW,1,1.0,4.0,2.9545454545454546,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SVN,SVN,3,3.0,4.0,2.5454545454545454,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SVK,SVK,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
UZB,UZB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BRB,BRB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
LAO,LAO,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
TLS,TLS,1,1.0,5.0,2.9740259740259742,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ZMB,ZMB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ERI,ERI,3,3.0,4.0,2.7987012987012987,0.5385281385281385,0.0,0.0,0,0.0,0,0.0,0,0.0
GRL,GRL,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
"CXR ","CXR ",0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
