Id,Label,Degree,Weighted Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Authority,Hub,Modularity Class,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
IRQ,IRQ,6,10.0,4.0,2.4324324324324325,18.42882634108378,0.008962868,0.008962868,3,0.009771527656084317,0,0.6666666666666666,10,0.14436623973316448
TWN,TWN,4,13.0,4.0,2.4121621621621623,147.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GRC,GRC,5,8.0,5.0,2.689189189189189,149.8011108716991,0.005121639,0.005121639,3,0.005631380589471747,0,1.0,3,0.09697673900159902
MEX,MEX,11,20.0,4.0,2.3783783783783785,43.699263686376725,0.0128040975,0.0128040975,0,0.012813625320922221,0,0.3611111111111111,13,0.22289700435205012
VNM,VNM,4,13.0,4.0,2.358108108108108,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
JOR,JOR,6,21.0,4.0,2.391891891891892,1.123265623265623,0.008962868,0.008962868,3,0.00913592850252531,0,0.8666666666666667,13,0.18471498614544826
DZA,DZA,6,8.0,4.0,2.310810810810811,28.593668199705345,0.008962868,0.008962868,2,0.009517320759298755,0,0.6666666666666666,10,0.1896705117051051
QAT,QAT,9,23.0,4.0,2.3175675675675675,43.96495689619169,0.011523687,0.011523687,3,0.012127497301816122,0,0.5357142857142857,15,0.2080591313128872
KHM,KHM,3,4.0,5.0,2.7905405405405403,0.48064892623716154,0.0,0.0,0,0.0,0,0.0,0,0.0
BGD,BGD,2,3.0,4.0,2.4662162162162162,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
DEU,DEU,22,128.0,4.0,2.027027027027027,263.81273189296394,0.028169014,0.028169014,1,0.027089597881811936,0,0.38095238095238093,80,0.5264555345740528
OMN,OMN,1,2.0,5.0,3.1486486486486487,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
FIN,FIN,4,4.0,5.0,2.560810810810811,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MAR,MAR,5,16.0,4.0,2.7905405405405403,149.1634920634921,0.0064020487,0.0064020487,2,0.007254638546945984,0,0.3333333333333333,2,0.08327513786221878
LKA,LKA,5,9.0,4.0,2.385135135135135,4.834621630145927,0.0076824585,0.0076824585,2,0.007931711419250006,0,0.7,7,0.1664416379346819
KEN,KEN,2,2.0,5.0,2.858108108108108,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
IDN,IDN,4,7.0,5.0,2.810810810810811,2.527020202020202,0.0,0.0,0,0.0,0,0.0,0,0.0
LAO,LAO,1,1.0,5.0,3.135135135135135,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SLV,SLV,4,6.0,5.0,3.304054054054054,150.99166666666665,0.0,0.0,0,0.0,0,0.0,0,0.0
MMR,MMR,5,7.0,4.0,2.364864864864865,0.9891196222078575,0.0076824585,0.0076824585,2,0.007874801948843425,0,0.8,8,0.17733850064956072
FJI,FJI,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
NLD,NLD,6,22.0,4.0,2.331081081081081,40.44277221746262,0.008962868,0.008962868,2,0.009450075132219685,0,0.4,6,0.17454572340610663
JAM,JAM,1,1.0,4.0,2.52027027027027,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
NPL,NPL,4,10.0,5.0,2.7567567567567566,1.5238095238095237,0.0,0.0,0,0.0,0,0.0,0,0.0
KAZ,KAZ,6,10.0,4.0,2.2972972972972974,19.527532372121982,0.0076824585,0.0076824585,2,0.007853430179016524,0,0.8,8,0.17598492198706864
SLE,SLE,1,1.0,5.0,3.7635135135135136,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
PHL,PHL,5,15.0,4.0,2.3513513513513513,19.426795171919014,0.0064020487,0.0064020487,2,0.006719605091198275,0,0.8333333333333334,5,0.15851028671355677
SOM,SOM,5,5.0,4.0,2.391891891891892,2.4551392779333954,0.0076824585,0.0076824585,0,0.007926060972010235,0,0.7,7,0.16930747353417663
HUN,HUN,3,3.0,5.0,2.6824324324324325,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
DNK,DNK,1,1.0,5.0,3.364864864864865,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SRB,SRB,5,11.0,5.0,2.831081081081081,192.55030525030523,0.0038412292,0.0038412292,1,0.004671877016022631,0,1.0,1,0.05350646816767886
ALB,ALB,2,2.0,4.0,2.4932432432432434,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ARG,ARG,12,16.0,4.0,2.22972972972973,57.75532481221334,0.015364917,0.015364917,0,0.015286292601064478,0,0.509090909090909,28,0.2897302588025354
POL,POL,12,42.0,4.0,2.189189189189189,262.72286040197184,0.0128040975,0.0128040975,1,0.01327795500796871,0,0.6111111111111112,22,0.2830547516331148
TUN,TUN,7,7.0,4.0,2.3445945945945947,4.881682206682205,0.010243278,0.010243278,2,0.010403375925738504,0,0.6190476190476191,13,0.21217410057261069
HND,HND,1,1.0,6.0,4.297297297297297,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
WSM,WSM,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
AUT,AUT,4,8.0,5.0,2.6621621621621623,41.99334554334555,0.0,0.0,0,0.0,0,0.0,0,0.0
PRY,PRY,2,2.0,5.0,3.1554054054054053,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ARE,ARE,5,15.0,5.0,3.074324324324324,1.1666666666666665,0.0064020487,0.0064020487,3,0.0074233028280892,0,0.6666666666666666,4,0.0539577631661524
BTN,BTN,1,1.0,5.0,3.175675675675676,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ETH,ETH,4,5.0,4.0,2.47972972972973,292.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SVK,SVK,1,1.0,5.0,3.1824324324324325,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MLI,MLI,3,5.0,4.0,2.8378378378378377,55.01611378817264,0.0,0.0,0,0.0,0,0.0,0,0.0
GHA,GHA,2,2.0,5.0,2.9594594594594597,1.6241405653170358,0.0,0.0,0,0.0,0,0.0,0,0.0
PER,PER,6,6.0,4.0,2.4054054054054053,5.21234071674661,0.008962868,0.008962868,0,0.00925465413400266,0,0.5333333333333333,8,0.16615965768394936
CZE,CZE,5,6.0,4.0,2.364864864864865,1.313447500212206,0.0076824585,0.0076824585,3,0.00789587927687707,0,0.8,8,0.17438213436566263
ECU,ECU,3,5.0,4.0,2.4121621621621623,0.8657480920638814,0.0,0.0,0,0.0,0,0.0,0,0.0
BEL,BEL,12,49.0,4.0,2.1824324324324325,299.49318864204633,0.015364917,0.015364917,0,0.01585792217160267,0,0.41818181818181815,23,0.2932747673727623
MDV,MDV,5,8.0,4.0,2.3716216216216215,148.70778527028526,0.0064020487,0.0064020487,3,0.006903305809736644,0,0.6666666666666666,4,0.13755101457496466
ZWE,ZWE,1,1.0,5.0,2.9054054054054053,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
HRV,HRV,1,2.0,6.0,3.824324324324324,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
LBR,LBR,1,1.0,5.0,3.114864864864865,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
NZL,NZL,4,7.0,5.0,2.7364864864864864,1.7151515151515149,0.0,0.0,0,0.0,0,0.0,0,0.0
NER,NER,1,2.0,5.0,3.324324324324324,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
LTU,LTU,4,4.0,4.0,2.385135135135135,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
PRT,PRT,2,2.0,5.0,3.0067567567567566,0.7122877122877123,0.0,0.0,0,0.0,0,0.0,0,0.0
CIV,CIV,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MDA,MDA,4,12.0,4.0,2.391891891891892,2.5997038421961025,0.0,0.0,0,0.0,0,0.0,0,0.0
NIC,NIC,2,3.0,4.0,2.4864864864864864,85.91791345049859,0.0,0.0,0,0.0,0,0.0,0,0.0
BGR,BGR,4,5.0,5.0,2.6554054054054053,13.552662337662333,0.0,0.0,0,0.0,0,0.0,0,0.0
BRB,BRB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GUY,GUY,1,1.0,4.0,2.52027027027027,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CMR,CMR,1,1.0,5.0,3.114864864864865,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ARM,ARM,1,2.0,5.0,3.0675675675675675,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
NRU,NRU,1,1.0,5.0,3.0675675675675675,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
IRL,IRL,4,8.0,4.0,2.4121621621621623,0.23076923076923078,0.0,0.0,0,0.0,0,0.0,0,0.0
SWE,SWE,4,10.0,5.0,2.7567567567567566,6.007043827632062,0.0,0.0,0,0.0,0,0.0,0,0.0
BHR,BHR,4,11.0,4.0,2.4932432432432434,11.19959269659927,0.0,0.0,0,0.0,0,0.0,0,0.0
ISL,ISL,2,2.0,5.0,2.7162162162162162,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
HTI,HTI,3,3.0,4.0,2.47972972972973,99.94493284493284,0.0,0.0,0,0.0,0,0.0,0,0.0
KWT,KWT,2,2.0,4.0,2.4932432432432434,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
URY,URY,5,9.0,4.0,2.4594594594594597,2.416666666666667,0.0076824585,0.0076824585,0,0.00876208199603418,0,0.6,6,0.1042707466471357
BRN,BRN,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MOZ,MOZ,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BEN,BEN,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CRI,CRI,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GEO,GEO,2,4.0,5.0,2.8175675675675675,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
HKG,HKG,3,3.0,4.0,2.4594594594594597,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GNQ,GNQ,1,1.0,5.0,3.7635135135135136,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BLR,BLR,3,6.0,5.0,2.7905405405405403,0.45882352941176474,0.0,0.0,0,0.0,0,0.0,0,0.0
ROU,ROU,7,12.0,4.0,2.425675675675676,7.0427829480461055,0.008962868,0.008962868,1,0.009119748381275918,0,0.8,12,0.18217958086731295
COD,COD,2,7.0,5.0,3.3513513513513513,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SGP,SGP,1,1.0,5.0,3.074324324324324,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CYP,CYP,2,2.0,4.0,2.5135135135135136,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
XK,XK,2,2.0,5.0,3.3445945945945947,2.4952380952380953,0.0,0.0,0,0.0,0,0.0,0,0.0
GMB,GMB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
COG,COG,3,4.0,5.0,3.081081081081081,16.7082526950174,0.0,0.0,0,0.0,0,0.0,0,0.0
MKD,MKD,1,1.0,6.0,3.6824324324324325,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
DMA,DMA,1,1.0,5.0,2.9054054054054053,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MNG,MNG,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MAC,MAC,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MWI,MWI,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MUS,MUS,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
TTO,TTO,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
TLS,TLS,1,5.0,5.0,3.0675675675675675,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BDI,BDI,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
EST,EST,1,1.0,5.0,2.9594594594594597,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MLT,MLT,1,1.0,5.0,3.2972972972972974,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GRL,GRL,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BHS,BHS,1,2.0,4.0,2.52027027027027,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GTM,GTM,1,1.0,5.0,3.4054054054054053,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
LVA,LVA,2,2.0,5.0,2.8175675675675675,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BIH,BIH,4,10.0,5.0,2.7635135135135136,4.355566655566657,0.0,0.0,0,0.0,0,0.0,0,0.0
DOM,DOM,1,1.0,4.0,2.52027027027027,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SYC,SYC,3,4.0,4.0,2.824324324324324,64.27759910368272,0.0,0.0,0,0.0,0,0.0,0,0.0
ESH,ESH,1,1.0,5.0,3.7837837837837838,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
LCA,LCA,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
LUX,LUX,2,2.0,5.0,3.2027027027027026,2.0,0.0,0.0,0,0.0,0,0.0,0,0.0
TZA,TZA,1,1.0,5.0,3.385135135135135,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GNB,GNB,2,2.0,5.0,3.7567567567567566,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
TJK,TJK,1,1.0,5.0,3.22972972972973,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
UZB,UZB,1,1.0,5.0,3.3378378378378377,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
AZE,AZE,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
"CXR ","CXR ",0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
FLK,FLK,3,3.0,5.0,2.824324324324324,0.16666666666666666,0.0,0.0,0,0.0,0,0.0,0,0.0
NAM,NAM,1,1.0,5.0,3.114864864864865,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GRD,GRD,1,1.0,5.0,3.324324324324324,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MRT,MRT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
FSM,FSM,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
TKM,TKM,1,1.0,5.0,3.074324324324324,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
