Id,Label,Degree,Weighted Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Authority,Hub,Modularity Class,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
JPN,JPN,22,100.0,3.0,1.9793103448275862,60.92998298435643,0.018153118,0.018153118,3,0.01743760964254696,0,0.44155844155844154,102,0.4550579124997191
IND,IND,22,89.0,3.0,1.9586206896551723,277.2396331101879,0.014996054,0.014996054,3,0.01469851175293979,0,0.5686274509803921,87,0.4218779394426482
DOM,DOM,3,3.0,4.0,2.613793103448276,2.3854109715093696,0.0,0.0,0,0.0,0,0.0,0,0.0
VEN,VEN,14,41.0,3.0,2.117241379310345,17.68509264734272,0.011838989,0.011838989,3,0.011585016056510564,0,0.5824175824175825,53,0.321837559105627
DZA,DZA,19,87.0,4.0,2.206896551724138,76.50156466272722,0.014206788,0.014206788,1,0.013874947459365855,0,0.40441176470588236,55,0.31431991698086964
POL,POL,8,29.0,3.0,2.179310344827586,146.2219834741789,0.0063141277,0.0063141277,3,0.0065975907541558675,0,0.7619047619047619,16,0.19058094901593622
CUB,CUB,24,84.0,3.0,1.993103448275862,141.13774782542532,0.018942384,0.018942384,3,0.018550191430150412,0,0.37549407114624506,95,0.42322783610587766
GTM,GTM,5,27.0,3.0,2.3655172413793104,3.9050833927368456,0.004735596,0.004735596,3,0.005750558398130845,0,0.7,7,0.0812496815880303
MLI,MLI,11,59.0,4.0,2.2758620689655173,13.51785269303808,0.008681926,0.008681926,1,0.008588503541138465,0,0.6,27,0.22054162791279308
IRQ,IRQ,26,169.0,3.0,1.910344827586207,97.6928113516845,0.020520916,0.020520916,3,0.019151943235767004,0,0.5233333333333333,157,0.5552276683905704
NGA,NGA,22,29.0,3.0,2.0068965517241377,284.71819632991605,0.014996054,0.014996054,3,0.015160903425286537,0,0.43790849673202614,67,0.3636861316864164
TUR,TUR,17,82.0,3.0,2.0689655172413794,191.2752833056414,0.011838989,0.011838989,2,0.011336177468955112,0,0.6813186813186813,62,0.3623926036651469
CHN,CHN,51,355.0,3.0,1.7241379310344827,1107.1672679741246,0.034727704,0.034727704,3,0.034386447445075075,0,0.27353266888150607,247,0.7211207516308769
NOR,NOR,5,6.0,3.0,2.2620689655172415,0.4162679425837321,0.004735596,0.004735596,1,0.005238160773660942,0,0.9,9,0.14708188164247676
TWN,TWN,12,21.0,3.0,2.117241379310345,24.158166879351285,0.010260458,0.010260458,3,0.010213107191715328,0,0.5909090909090909,39,0.29539668642606015
CRI,CRI,5,5.0,4.0,2.7103448275862068,1.0838675213675215,0.004735596,0.004735596,3,0.005475824855335319,0,0.7,7,0.08159476597618548
KHM,KHM,2,5.0,3.0,2.386206896551724,2.154955492316664,0.0,0.0,0,0.0,0,0.0,0,0.0
NLD,NLD,17,116.0,3.0,2.0344827586206895,84.59208495901764,0.0134175215,0.0134175215,0,0.012553318861200091,0,0.7083333333333334,85,0.41547033460220284
MYS,MYS,22,332.0,3.0,1.9517241379310344,235.90078680881774,0.016574586,0.016574586,0,0.015452582025668769,0,0.6157894736842106,117,0.4888161135340798
PRK,PRK,10,64.0,3.0,2.220689655172414,9.698926469359906,0.008681926,0.008681926,3,0.009018003132416606,0,0.4666666666666667,21,0.21963713898590528
ISL,ISL,1,1.0,4.0,2.9310344827586206,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ESP,ESP,28,62.0,3.0,1.9379310344827587,466.79774389936296,0.01973165,0.01973165,1,0.018830500476961075,0,0.427536231884058,118,0.4902983712353165
BOL,BOL,11,42.0,3.0,2.1586206896551725,7.409177734986588,0.009471192,0.009471192,1,0.00942810142217486,0,0.6727272727272727,37,0.2830499267455899
PAN,PAN,7,14.0,3.0,2.317241379310345,3.5427072132588946,0.0063141277,0.0063141277,3,0.007052535299728872,0,0.42857142857142855,9,0.11789224914468718
NIC,NIC,9,13.0,3.0,2.282758620689655,31.234326388458605,0.007103394,0.007103394,3,0.007870425235283866,0,0.5357142857142857,15,0.13855885178716126
HKG,HKG,9,36.0,3.0,2.2275862068965515,14.53642159658241,0.007103394,0.007103394,3,0.007620441239521217,0,0.4642857142857143,13,0.17499710735471602
KEN,KEN,8,12.0,3.0,2.179310344827586,151.28152111046847,0.0063141277,0.0063141277,1,0.0068758246469668985,0,0.6190476190476191,13,0.18189068994875163
IRN,IRN,14,113.0,3.0,2.110344827586207,8.431792144950037,0.011838989,0.011838989,3,0.011396406300762111,0,0.6263736263736264,57,0.34105016865752935
SYR,SYR,30,129.0,3.0,1.903448275862069,367.54743803128804,0.021310182,0.021310182,1,0.02056372961849959,0,0.4276923076923077,139,0.5233104702398184
GHA,GHA,6,8.0,3.0,2.2551724137931033,22.783611111111114,0.004735596,0.004735596,3,0.005240818293018695,0,1.0,10,0.14174324212194156
YEM,YEM,7,14.0,3.0,2.282758620689655,9.259609619013643,0.0063141277,0.0063141277,1,0.007289659385495881,0,0.3333333333333333,7,0.12939011191204275
ARG,ARG,22,72.0,3.0,2.0,44.63166479199362,0.018153118,0.018153118,1,0.017259169915509676,0,0.5454545454545454,126,0.49797966016300166
SYC,SYC,5,7.0,4.0,2.4827586206896552,1.1433913308913308,0.004735596,0.004735596,0,0.005464428715083825,0,0.7,7,0.10557708584016383
IDN,IDN,7,14.0,3.0,2.220689655172414,9.187628728802004,0.0063141277,0.0063141277,0,0.00685983047402455,0,0.5714285714285714,12,0.16590020728617463
AUS,AUS,33,177.0,3.0,1.8758620689655172,585.826993855226,0.023677979,0.023677979,0,0.023327547220922985,0,0.3448275862068966,140,0.5446262169149947
FRA,FRA,53,344.0,3.0,1.696551724137931,1219.1786535060064,0.034727704,0.034727704,1,0.03289533631697893,0,0.3222591362126246,291,0.7727506156555286
BEL,BEL,18,36.0,3.0,2.0551724137931036,86.74298085997344,0.014206788,0.014206788,1,0.01352096266276996,0,0.5808823529411765,79,0.4008120013452757
THA,THA,9,15.0,4.0,2.4275862068965517,33.98414472589547,0.005524862,0.005524862,3,0.006159400007793156,0,0.7333333333333333,11,0.12438330458372407
VAT,VAT,21,67.0,3.0,2.0482758620689654,151.4590972204199,0.016574586,0.016574586,1,0.01612745405887142,0,0.4368421052631579,83,0.4188033572388328
BHR,BHR,3,5.0,3.0,2.3379310344827586,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
NPL,NPL,4,18.0,4.0,2.579310344827586,1.8934245711144448,0.0,0.0,0,0.0,0,0.0,0,0.0
ZAF,ZAF,4,11.0,3.0,2.3793103448275863,3.197288795033615,0.0,0.0,0,0.0,0,0.0,0,0.0
LKA,LKA,6,41.0,3.0,2.296551724137931,5.704086548081797,0.004735596,0.004735596,0,0.005343067246008671,0,0.8,8,0.12785691289265128
SAU,SAU,9,33.0,3.0,2.213793103448276,5.491974582624737,0.00789266,0.00789266,3,0.00824291210918124,0,0.6388888888888888,23,0.199500709840014
CIV,CIV,2,3.0,4.0,2.6758620689655173,0.8714646464646465,0.0,0.0,0,0.0,0,0.0,0,0.0
"CXR ","CXR ",0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SOM,SOM,5,10.0,3.0,2.303448275862069,4.391312310877528,0.004735596,0.004735596,1,0.005590284278750042,0,0.5,5,0.10260582908532824
MMR,MMR,7,13.0,3.0,2.2620689655172415,25.47152555378424,0.005524862,0.005524862,3,0.006193147875711678,0,0.6666666666666666,10,0.1388039218517853
ITA,ITA,21,75.0,3.0,1.9793103448275862,274.08767146663496,0.014206788,0.014206788,1,0.013386774754345476,0,0.6397058823529411,87,0.42419902931986647
MLT,MLT,4,7.0,4.0,2.503448275862069,0.6534090909090908,0.0,0.0,0,0.0,0,0.0,0,0.0
MEX,MEX,15,58.0,3.0,2.179310344827586,61.111768386540476,0.011838989,0.011838989,3,0.012251079737673806,0,0.4175824175824176,38,0.2687232299084197
DMA,DMA,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
NZL,NZL,2,6.0,4.0,2.7448275862068967,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
LBN,LBN,12,53.0,3.0,2.1586206896551725,15.912193502151274,0.008681926,0.008681926,2,0.008711642004043807,0,0.6888888888888889,31,0.2525340026005585
GEO,GEO,3,3.0,3.0,2.3448275862068964,2.6095238095238096,0.0,0.0,0,0.0,0,0.0,0,0.0
AUT,AUT,10,23.0,3.0,2.1586206896551725,14.31958360267183,0.00789266,0.00789266,3,0.007756138553844003,0,0.9444444444444444,34,0.2679895165858705
CHL,CHL,24,51.0,3.0,2.0206896551724136,127.00972737726136,0.018942384,0.018942384,1,0.018505658467511073,0,0.38735177865612647,98,0.4521583379068488
BFA,BFA,4,11.0,4.0,2.6,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
LBR,LBR,5,16.0,3.0,2.2758620689655173,13.429916815210934,0.004735596,0.004735596,3,0.006089812997359317,0,0.6,6,0.10248430215778218
COL,COL,15,33.0,3.0,2.1448275862068966,33.43426467782978,0.012628255,0.012628255,3,0.012932605531493828,0,0.4,42,0.2707563623745085
PRY,PRY,2,3.0,4.0,3.0068965517241377,0.2,0.0,0.0,0,0.0,0,0.0,0,0.0
SDN,SDN,12,51.0,3.0,2.1241379310344826,31.57899856301276,0.010260458,0.010260458,1,0.01110498299762372,0,0.45454545454545453,30,0.23679383287731195
HTI,HTI,3,4.0,3.0,2.3517241379310345,0.07692307692307693,0.0,0.0,0,0.0,0,0.0,0,0.0
GRC,GRC,8,12.0,4.0,2.268965517241379,37.10299667652609,0.0063141277,0.0063141277,1,0.006441682345447589,0,0.9523809523809523,20,0.1971203823368181
BGR,BGR,4,5.0,3.0,2.2413793103448274,0.4882209293974,0.0,0.0,0,0.0,0,0.0,0,0.0
XK,XK,2,2.0,3.0,2.393103448275862,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
HND,HND,7,16.0,3.0,2.3241379310344827,5.5429373744549215,0.0063141277,0.0063141277,3,0.007220700094163059,0,0.6190476190476191,13,0.11889159222959854
ECU,ECU,6,7.0,3.0,2.2275862068965515,1.3639845220212288,0.005524862,0.005524862,3,0.0059467425002555484,0,0.8,12,0.1629774266027768
PAK,PAK,5,20.0,3.0,2.2758620689655173,144.29626623376623,0.00394633,0.00394633,3,0.0047241034198188805,0,0.8333333333333334,5,0.10591052262253432
JOR,JOR,6,17.0,4.0,2.4413793103448276,0.2333333333333333,0.005524862,0.005524862,1,0.005807943268365686,0,0.9333333333333333,14,0.16337014691557092
CMR,CMR,1,2.0,4.0,3.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
URY,URY,6,12.0,3.0,2.2896551724137932,37.44697177629574,0.004735596,0.004735596,3,0.005231358307248625,0,0.7,7,0.13385992053979753
SSD,SSD,6,26.0,3.0,2.2896551724137932,8.794434856248738,0.005524862,0.005524862,1,0.006884058822146148,0,0.6,9,0.1044820266896674
ETH,ETH,7,7.0,3.0,2.310344827586207,8.758025604377236,0.0063141277,0.0063141277,1,0.007180919490578903,0,0.47619047619047616,10,0.14334492508388094
BGD,BGD,2,2.0,4.0,2.9172413793103447,0.21428571428571425,0.0,0.0,0,0.0,0,0.0,0,0.0
SVN,SVN,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
TUN,TUN,7,15.0,3.0,2.2620689655172415,1.3805259651381785,0.0063141277,0.0063141277,1,0.00655254337534772,0,0.8571428571428571,18,0.1799750930428615
ROU,ROU,4,4.0,4.0,2.503448275862069,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
COG,COG,4,5.0,3.0,2.2758620689655173,213.5100249388292,0.0,0.0,0,0.0,0,0.0,0,0.0
TCD,TCD,1,1.0,4.0,2.689655172413793,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GUY,GUY,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CHE,CHE,5,11.0,3.0,2.2758620689655173,1.364425942984305,0.004735596,0.004735596,1,0.0052303609803227335,0,0.7,7,0.13420087171793643
SLE,SLE,5,10.0,3.0,2.296551724137931,9.243470908176791,0.004735596,0.004735596,3,0.006077533637685652,0,0.7,7,0.10072715001101641
QAT,QAT,10,29.0,3.0,2.179310344827586,29.366707982264312,0.00789266,0.00789266,2,0.008001049848269793,0,0.7222222222222222,26,0.2235168544323264
SWE,SWE,3,3.0,4.0,2.7448275862068967,2.5523559773559774,0.0,0.0,0,0.0,0,0.0,0,0.0
SEN,SEN,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GAB,GAB,1,1.0,4.0,2.717241379310345,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BLR,BLR,2,6.0,4.0,2.703448275862069,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SGP,SGP,10,14.0,3.0,2.1448275862068966,4.204127702859467,0.008681926,0.008681926,0,0.00861169006506809,0,0.7555555555555555,34,0.2773440840165637
VNM,VNM,1,3.0,4.0,2.717241379310345,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
COK,COK,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
UGA,UGA,6,8.0,3.0,2.2896551724137932,89.26091290365586,0.00394633,0.00394633,3,0.0049778899727371,0,1.0,6,0.09331711164127705
KWT,KWT,2,2.0,3.0,2.372413793103448,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
TJK,TJK,2,2.0,4.0,2.696551724137931,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
IRL,IRL,4,8.0,3.0,2.317241379310345,0.5284976152623212,0.0,0.0,0,0.0,0,0.0,0,0.0
COD,COD,1,1.0,4.0,3.268965517241379,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CAF,CAF,2,3.0,4.0,3.1724137931034484,1.3333333333333333,0.0,0.0,0,0.0,0,0.0,0,0.0
FIN,FIN,3,6.0,3.0,2.3586206896551722,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MAR,MAR,8,12.0,3.0,2.2,145.84265492739505,0.0063141277,0.0063141277,1,0.0065673418100635475,0,0.7619047619047619,16,0.17756671340900737
SRB,SRB,4,5.0,4.0,2.586206896551724,0.47619047619047616,0.0,0.0,0,0.0,0,0.0,0,0.0
PER,PER,4,7.0,4.0,2.5586206896551724,0.2436868686868687,0.0,0.0,0,0.0,0,0.0,0,0.0
BIH,BIH,3,4.0,4.0,2.8413793103448275,2.4560755591555288,0.0,0.0,0,0.0,0,0.0,0,0.0
ARE,ARE,3,3.0,4.0,2.7379310344827585,0.9831099198796108,0.0,0.0,0,0.0,0,0.0,0,0.0
MAC,MAC,4,8.0,3.0,2.3241379310344827,3.691666666666667,0.0,0.0,0,0.0,0,0.0,0,0.0
SLV,SLV,7,12.0,4.0,2.5310344827586206,8.392648706718509,0.0063141277,0.0063141277,1,0.007099077214542498,0,0.3333333333333333,7,0.11856533240584535
RWA,RWA,1,1.0,4.0,2.9310344827586206,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
PRT,PRT,3,4.0,4.0,2.6620689655172414,0.9774114774114774,0.0,0.0,0,0.0,0,0.0,0,0.0
GIN,GIN,7,12.0,3.0,2.317241379310345,431.06709956709955,0.00394633,0.00394633,3,0.0052885004095275835,0,0.6666666666666666,4,0.07925124817877008
CZE,CZE,2,4.0,4.0,2.7517241379310344,0.4145021645021645,0.0,0.0,0,0.0,0,0.0,0,0.0
JAM,JAM,3,3.0,3.0,2.372413793103448,1.3250000000000002,0.0,0.0,0,0.0,0,0.0,0,0.0
MDG,MDG,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BDI,BDI,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
PNG,PNG,1,4.0,4.0,3.310344827586207,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SVK,SVK,2,3.0,4.0,2.703448275862069,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CYP,CYP,1,1.0,4.0,3.0620689655172413,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
LUX,LUX,2,2.0,4.0,2.8275862068965516,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MDV,MDV,5,5.0,3.0,2.220689655172414,0.0,0.004735596,0.004735596,0,0.0051921536496163595,0,1.0,10,0.16240899014952329
ESH,ESH,1,3.0,4.0,3.193103448275862,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
DNK,DNK,5,7.0,4.0,2.462068965517241,3.901526251526252,0.004735596,0.004735596,1,0.005603917283629399,0,0.5,5,0.10386155225465815
TZA,TZA,2,2.0,4.0,2.56551724137931,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ALB,ALB,4,5.0,4.0,2.579310344827586,13.631115329585208,0.0,0.0,0,0.0,0,0.0,0,0.0
MWI,MWI,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MDA,MDA,1,1.0,4.0,2.8,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SWZ,SWZ,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MKD,MKD,3,4.0,4.0,2.9517241379310346,1.7158730158730158,0.0,0.0,0,0.0,0,0.0,0,0.0
NAM,NAM,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
NER,NER,2,3.0,4.0,2.668965517241379,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
HUN,HUN,4,4.0,4.0,2.56551724137931,0.18181818181818182,0.0,0.0,0,0.0,0,0.0,0,0.0
"CCK ","CCK ",1,3.0,4.0,2.8689655172413793,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ZMB,ZMB,1,1.0,4.0,2.786206896551724,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ZWE,ZWE,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BHS,BHS,2,2.0,4.0,2.606896551724138,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
LTU,LTU,1,1.0,4.0,2.972413793103448,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MCO,MCO,1,1.0,4.0,3.1724137931034484,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
UZB,UZB,1,1.0,4.0,3.268965517241379,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MNG,MNG,1,1.0,3.0,2.413793103448276,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SMR,SMR,2,2.0,3.0,2.406896551724138,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
AZE,AZE,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
HRV,HRV,1,1.0,4.0,2.7724137931034485,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GRD,GRD,1,1.0,4.0,3.1724137931034484,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GNQ,GNQ,1,1.0,4.0,3.310344827586207,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
KAZ,KAZ,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
KGZ,KGZ,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MOZ,MOZ,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
LAO,LAO,3,3.0,4.0,2.8137931034482757,0.8032792889799983,0.0,0.0,0,0.0,0,0.0,0,0.0
BEN,BEN,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
EST,EST,1,1.0,4.0,2.9448275862068964,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
FLK,FLK,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
NRU,NRU,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
LIE,LIE,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BRN,BRN,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GNB,GNB,1,1.0,4.0,3.310344827586207,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
TKM,TKM,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SLB,SLB,1,1.0,4.0,2.924137931034483,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
