Country Degree Closeness Betweenness
FJI 0.0 0.0 0.0
USA 0.12 0.216 0.0016666666666666668
WSM 0.0 0.0 0.0
UKR 0.08 0.20249999999999999 0.0
IDN 0.0 0.0 0.0
GBR 0.04 0.19058823529411764 0.0
CAN 0.0 0.0 0.0
LBR 0.0 0.0 0.0
SGP 0.04 0.19058823529411764 0.0
MYS 0.0 0.0 0.0
POL 0.0 0.0 0.0
NLD 0.04 0.19058823529411764 0.0
KHM 0.0 0.0 0.0
IRQ 0.08 0.20249999999999999 0.0
AFG 0.0 0.0 0.0
CHN 0.08 0.20249999999999999 0.0
ZWE 0.0 0.0 0.0
AUS 0.36 0.36 0.10833333333333334
IRL 0.0 0.0 0.0
VAT 0.0 0.0 0.0
PHL 0.0 0.0 0.0
PSE 0.04 0.19058823529411764 0.0
SYR 0.0 0.0 0.0
IND 0.0 0.0 0.0
RUS 0.08 0.20249999999999999 0.0
NRU 0.0 0.0 0.0
