Country Degree Closeness Betweenness
AGO 0.0 0.0 0.0
QAT 0.013605442176870748 0.2526972572468478 0.00019839420873807233
EGY 0.04081632653061224 0.31486880466472306 0.029540583356630325
BGD 0.013605442176870748 0.19936416777766386 0.0
BGR 0.0 0.0 0.0
BOL 0.0 0.0 0.0
GHA 0.006802721088435374 0.24873648518968716 0.0
PAK 0.03401360544217687 0.3123895227382292 0.0004592095590138642
PAN 0.0 0.0 0.0
JOR 0.013605442176870748 0.29942241047362345 0.0
LBR 0.006802721088435374 0.2971795459756937 0.0
LBY 0.04081632653061224 0.27173609169695273 0.0015335705928381355
MYS 0.027210884353741496 0.23406176629944014 0.0014002606894469786
PRK 0.03401360544217687 0.3111644657863145 0.001280161091208798
TZA 0.013605442176870748 0.17711370262390672 0.00997111173236418
PRT 0.02040816326530612 0.29942241047362345 0.0
KHM 0.02040816326530612 0.26100966702470463 0.00029231942846703825
PRY 0.0 0.0 0.0
HKG 0.027210884353741496 0.26716141001855287 0.0031222780460743453
SAU 0.05442176870748299 0.3306122448979592 0.002979574086647053
LBN 0.027210884353741496 0.307546274323683 5.7983619627455245e-05
BFA 0.0 0.0 0.0
CHE 0.02040816326530612 0.30401125967628434 7.321911151936311e-05
HRV 0.0 0.0 0.0
CHL 0.006802721088435374 0.24873648518968716 0.0
CHN 0.1564625850340136 0.3742780130920293 0.07063124940762892
JAM 0.006802721088435374 0.2971795459756937 0.0
DJI 0.013605442176870748 0.24191139870582382 0.0
GIN 0.006802721088435374 0.006802721088435374 0.0
FIN 0.0 0.0 0.0
URY 0.006802721088435374 0.2971795459756937 0.0
VAT 0.05442176870748299 0.3306122448979592 0.03571138313199521
NPL 0.04081632653061224 0.3123895227382292 0.0006958034355294629
MAR 0.02040816326530612 0.26187108506769047 0.0006204395217534721
YEM 0.061224489795918366 0.3161232620538255 0.01551786071782245
PHL 0.04081632653061224 0.31486880466472306 0.0046059867739224394
ZAF 0.006802721088435374 0.006802721088435374 0.0
NIC 0.0 0.0 0.0
VIR 0.013605442176870748 0.3016993869791263 0.0
SYR 0.12244897959183673 0.35903592206113216 0.017897591855881367
MAC 0.0 0.0 0.0
