Country Degree Closeness Betweenness
DZA 0.11538461538461539 0.13736263736263737 0.024615384615384615
EGY 0.038461538461538464 0.06923076923076923 0.0
NGA 0.038461538461538464 0.06923076923076923 0.0
USA 0.11538461538461539 0.11538461538461539 0.00923076923076923
ISR 0.0 0.0 0.0
UKR 0.038461538461538464 0.038461538461538464 0.0
PAK 0.0 0.0 0.0
CAF 0.038461538461538464 0.07396449704142012 0.0
JOR 0.038461538461538464 0.07396449704142012 0.0
LBY 0.07692307692307693 0.10683760683760685 0.012307692307692308
LBN 0.0 0.0 0.0
FRA 0.07692307692307693 0.10683760683760685 0.012307692307692308
AFG 0.0 0.0 0.0
IRQ 0.0 0.0 0.0
MLI 0.0 0.0 0.0
CHN 0.0 0.0 0.0
IRN 0.0 0.0 0.0
SSD 0.038461538461538464 0.038461538461538464 0.0
ESH 0.038461538461538464 0.06923076923076923 0.0
KEN 0.0 0.0 0.0
MAR 0.038461538461538464 0.08741258741258741 0.0
TUR 0.0 0.0 0.0
PSE 0.0 0.0 0.0
SYR 0.0 0.0 0.0
TUN 0.0 0.0 0.0
RUS 0.038461538461538464 0.038461538461538464 0.0
SDN 0.038461538461538464 0.038461538461538464 0.0
