Country Degree Closeness Betweenness
DZA 0.011111111111111112 0.24568527918781724 0.0
QAT 0.011111111111111112 0.2407960199004975 0.0
EGY 0.03333333333333333 0.2574468085106383 0.001631591463052137
BGD 0.022222222222222223 0.20508474576271182 0.0
BGR 0.011111111111111112 0.23157894736842102 0.0
BOL 0.06666666666666667 0.2830409356725146 0.0262213899292551
GHA 0.0 0.0 0.0
PAK 0.022222222222222223 0.20595744680851064 0.00037453183520599247
PAN 0.03333333333333333 0.2283018867924528 0.0026173632166141526
JOR 0.011111111111111112 0.22304147465437787 0.0
LBR 0.011111111111111112 0.27191011235955054 0.0
LBY 0.022222222222222223 0.2898203592814371 0.0
VNM 0.011111111111111112 0.2095238095238095 0.0
PRK 0.03333333333333333 0.2813953488372093 0.01622971285892634
PRT 0.0 0.0 0.0
PRY 0.011111111111111112 0.2095238095238095 0.0
HKG 0.03333333333333333 0.2813953488372093 0.0007344985434873074
SAU 0.0 0.0 0.0
LBN 0.022222222222222223 0.22723004694835677 0.0002372034956304619
CHE 0.0 0.0 0.0
HRV 0.0 0.0 0.0
CHL 0.06666666666666667 0.30062111801242236 0.03488995537684676
CHN 0.06666666666666667 0.2830409356725146 0.006316779350487217
JAM 0.011111111111111112 0.27191011235955054 0.0
GIN 0.0 0.0 0.0
URY 0.0 0.0 0.0
VAT 0.08888888888888889 0.29156626506024097 0.05627038622356974
SYC 0.011111111111111112 0.23842364532019703 0.0
MAR 0.0 0.0 0.0
YEM 0.022222222222222223 0.2734463276836158 0.0
PHL 0.011111111111111112 0.27191011235955054 0.0
ZAF 0.0 0.0 0.0
NIC 0.011111111111111112 0.22616822429906538 0.0
SYR 0.1 0.31842105263157894 0.05210078761576891
NGA 0.0 0.0 0.0
BEL 0.022222222222222223 0.2520833333333333 0.0
DEU 0.16666666666666669 0.3558823529411764 0.05313804173354736
GBR 0.14444444444444446 0.3507246376811594 0.03624062994849511
CRI 0.022222222222222223 0.218018018018018 0.0
HUN 0.011111111111111112 0.2396039603960396 0.0
NLD 0.0 0.0 0.0
ROU 0.0 0.0 0.0
AFG 0.022222222222222223 0.27499999999999997 0.007740324594257178
GRC 0.044444444444444446 0.2616216216216216 0.005189891603749283
PSE 0.044444444444444446 0.2482051282051282 0.002133047975744605
IND 0.044444444444444446 0.2813953488372093 0.039700374531835204
SSD 0.011111111111111112 0.1799256505576208 0.0
NOR 0.0 0.0 0.0
CZE 0.011111111111111112 0.2338164251207729 0.0
FJI 0.011111111111111112 0.22304147465437787 0.0
HND 0.011111111111111112 0.23495145631067962 0.0
DOM 0.0 0.0 0.0
ISR 0.07777777777777778 0.3102564102564102 0.010867386185738247
PER 0.0 0.0 0.0
COD 0.011111111111111112 0.011111111111111112 0.0
COG 0.011111111111111112 0.011111111111111112 0.0
COL 0.044444444444444446 0.2644808743169399 0.012128688345916808
ECU 0.03333333333333333 0.26021505376344084 0.0036100212036541627
FRA 0.15555555555555556 0.36666666666666664 0.06270194814202308
GTM 0.0 0.0 0.0
DNK 0.0 0.0 0.0
AUS 0.011111111111111112 0.2338164251207729 0.0
CUB 0.06666666666666667 0.2396039603960396 0.022013554485464597
VEN 0.05555555555555556 0.30440251572327043 0.019438796742167527
TUR 0.07777777777777778 0.28470588235294114 0.019376145078392262
ALB 0.011111111111111112 0.2095238095238095 0.0
MMR 0.022222222222222223 0.20508474576271182 0.0
RUS 0.12222222222222223 0.3408450704225352 0.04202229176011948
MEX 0.022222222222222223 0.2830409356725146 0.007645998057983075
BRA 0.022222222222222223 0.2765714285714286 0.0
MKD 0.0 0.0 0.0
USA 0.2888888888888889 0.4283185840707964 0.2448743994249612
SWE 0.0 0.0 0.0
UKR 0.15555555555555556 0.3532846715328467 0.053495153064441456
CAN 0.022222222222222223 0.24948453608247423 0.0035310029130253846
KOR 0.011111111111111112 0.2042194092827004 0.0
SVK 0.011111111111111112 0.2396039603960396 0.0
CYP 0.022222222222222223 0.20862068965517241 0.0
SOM 0.03333333333333333 0.2830409356725146 0.0005499078532786398
EST 0.022222222222222223 0.2830409356725146 0.0
ESP 0.12222222222222223 0.3432624113475177 0.06962622929851396
IRQ 0.11111111111111112 0.3432624113475177 0.027648294970392347
SLV 0.0 0.0 0.0
IRL 0.011111111111111112 0.20508474576271182 0.0
IRN 0.05555555555555556 0.27499999999999997 0.005400887779164933
SLE 0.011111111111111112 0.18127340823970037 0.0
ITA 0.1 0.3361111111111111 0.03236366248538532
JPN 0.0 0.0 0.0
ARG 0.08888888888888889 0.32483221476510066 0.02718131916633791
SDN 0.022222222222222223 0.2372549019607843 0.01622971285892634
UGA 0.0 0.0 0.0
