Country Degree Closeness Betweenness
DZA 0.02 0.17705263157894735 0.0
EGY 0.02 0.21564102564102564 0.0
GNQ 0.0 0.0 0.0
NGA 0.0 0.0 0.0
USA 0.24 0.3364 0.21088435374149664
SSD 0.02 0.02 0.0
ISR 0.08 0.20023809523809522 0.0473469387755102
SWE 0.04 0.17705263157894735 0.0
UKR 0.02 0.1752083333333333 0.0
BOL 0.0 0.0 0.0
COD 0.04 0.04 0.0
COG 0.04 0.04 0.0
MWI 0.0 0.0 0.0
PSE 0.04 0.24376811594202896 0.04204081632653062
CAF 0.0 0.0 0.0
CIV 0.0 0.0 0.0
BEL 0.06 0.18282608695652172 0.011428571428571429
LBY 0.0 0.0 0.0
SOM 0.02 0.02 0.0
PRK 0.0 0.0 0.0
POL 0.04 0.22729729729729728 0.0
LBN 0.0 0.0 0.0
FRA 0.06 0.20023809523809522 0.014149659863945575
AFG 0.02 0.21564102564102564 0.0
ESP 0.04 0.17893617021276595 0.0
MRT 0.0 0.0 0.0
IRQ 0.1 0.25104477611940296 0.031292517006802724
MLI 0.04 0.22729729729729728 0.00816326530612245
CHN 0.04 0.21844155844155844 0.0
AUS 0.02 0.15017857142857144 0.0
AUT 0.0 0.0 0.0
IRN 0.12 0.26698412698412693 0.045714285714285714
RUS 0.12 0.24735294117647055 0.06639455782312925
GIN 0.0 0.0 0.0
FIN 0.04 0.17705263157894735 0.0
VAT 0.02 0.15017857142857144 0.0
ESH 0.04 0.17893617021276595 0.0
RWA 0.04 0.04 0.0
MAR 0.1 0.25104477611940296 0.06965986394557822
YEM 0.0 0.0 0.0
JPN 0.04 0.21844155844155844 0.0
TUR 0.04 0.18898876404494383 0.0
ITA 0.08 0.22131578947368422 0.04625850340136054
SYR 0.1 0.2712903225806451 0.06462585034013606
TUN 0.06 0.18898876404494383 0.0032653061224489797
ARG 0.0 0.0 0.0
MLT 0.04 0.17163265306122447 0.0
GBR 0.02 0.18483516483516482 0.0
SDN 0.02 0.02 0.0
NOR 0.02 0.18688888888888888 0.0
KEN 0.02 0.02 0.0
